"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Anthocharis cardamines","Apatura ilia","Apatura iris","Aphantopus hyperantus","Aporia crataegi","Araschnia levana","Argynnis adippe","Argynnis aglaja","Argynnis niobe","Argynnis paphia","Boloria aquilonaris","Boloria eunomia","Boloria euphrosyne","Boloria selene","Brenthis ino","Callophrys rubi","Carterocephalus silvicola","Celastrina argiolus","Coenonympha glycerion","Coenonympha pamphilus","Colias hyale","Colias palaeno","Cupido argiades","Erebia ligea","Euphydryas maturna","Favonius quercus","Glaucopsyche alexis","Gonepteryx rhamni","Issoria lathonia","Leptidea juvernica","Leptidea sinapis","Limenitis populi","Lycaena dispar","Lycaena hippothoe","Lycaena phlaeas","Lycaena virgaureae","Melitaea athalia","Nymphalis antiopa","Nymphalis c-album","Nymphalis io","Nymphalis urticae","Nymphalis xanthomelas","Ochlodes sylvanus","Papilio machaon","Pararge aegeria","Pararge maera","Pararge petropolitana","Parnassius mnemosyne","Pieris brassicae","Pieris daplidice","Pieris napi","Pieris rapae","Plebeius amandus","Plebeius argus","Plebeius artaxerxes","Plebeius eumedon","Plebeius icarus","Plebeius idas","Plebeius optilete","Plebeius semiargus","Pyrgus alveus","Pyrgus malvae","Satyrium pruni","Thecla betulae","Thymelicus lineola","Vanessa atalanta","Vanessa cardui"
"butterfly_dec_4_SB_SampleID_92",403569.000008351,6693689.00000222,2012,1054.61269378662,5.11666656720142,144,-0.455833333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_93",403569.000004648,6693689.00000709,2013,630.199739456177,6.37500003973643,114,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_94",403569.000003146,6693689.00000406,2014,701.034781455994,6.51666666815679,70,0.186666666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_95",403569.000002301,6693689.0000051,2015,803.00177192688,6.90833333631358,70,0.433333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_96",403569.000005896,6693689.00000517,2016,910.680872917176,5.80833335220814,121,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_97",403569.000005886,6693689.00000581,2017,956.773891448974,5.7500000645717,117,0.225833333333333,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_98",321402.000002943,6694189.00000825,2008,1029.33291339874,6.57500013833245,85,-0.378333333333333,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_99",321402.000005746,6694189.00000147,2009,749.406821250916,5.05833325783411,113,-0.243333333333333,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_100",321402.000005458,6694189.00000217,2010,770.388583183288,3.96666670838992,152,-1.1525,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_101",321402.000007342,6694189.00000751,2011,1088.59952545166,6.11666666467985,119,0.293333333333333,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_102",321402.000008551,6694189.00000968,2012,1102.78145980835,4.84166661091148,149,-0.455833333333333,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_103",321402.000004408,6694189.00000497,2013,685.873063087463,5.9083334406217,123,0.21,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_104",321402.00000249,6694189.00000276,2014,716.97762298584,6.39166664828857,72,0.186666666666667,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_105",321402.000007771,6694189.00000147,2015,902.941915512084,6.59999995181958,74,0.433333333333333,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_106",321402.000006252,6694189.000003,2016,738.949063777923,5.58333326379459,108,-0.0383333333333333,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_107",321402.000001199,6694189.00000049,2017,843.869136810303,5.57500008245309,129,0.225833333333333,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_108",232938.000004611,6697687.00000716,2008,937.339858055114,7.50833336015542,52,-0.378333333333333,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0
"butterfly_dec_4_SB_SampleID_109",232938.000003489,6697687.00000047,2009,730.155136585236,6.23333346843721,108,-0.243333333333333,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_110",232938.000007636,6697687.00000658,2010,595.575616836548,4.8916667221735,149,-1.1525,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_111",232938.000007209,6697687.00000405,2011,937.7702999115,7.06666666269302,101,0.293333333333333,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0
"butterfly_dec_4_SB_SampleID_112",232938.000003253,6697687.00000439,2012,916.756982803345,5.97499999403954,122,-0.455833333333333,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_113",232938.000007997,6697687.00000495,2013,622.94100856781,6.70000000794728,115,0.21,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_114",232938.000006944,6697687.00000057,2014,689.852378845215,7.46666674812635,62,0.186666666666667,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_115",232938.000009348,6697687.00000698,2015,779.389460563659,8.13333331358929,21,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0
"butterfly_dec_4_SB_SampleID_116",289015.000003953,6700186.00000295,2008,1041.87206268311,6.7666665961345,83,-0.378333333333333,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_117",289015.000008117,6700186.00000287,2009,684.984035968781,5.19166668256123,121,-0.243333333333333,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1
"butterfly_dec_4_SB_SampleID_118",289015.000001482,6700186.00000393,2010,689.878378868103,4.05000019073487,152,-1.1525,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
"butterfly_dec_4_SB_SampleID_119",289015.000006618,6700186.00000542,2011,1057.60960769653,6.20000004768373,120,0.293333333333333,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1
"butterfly_dec_4_SB_SampleID_120",289015.000001562,6700186.00000308,2012,1035.09566307068,4.86666666654249,143,-0.455833333333333,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0
"butterfly_dec_4_SB_SampleID_121",289015.000003828,6700186.00000925,2013,744.560577392578,5.82500011722246,118,0.21,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"butterfly_dec_4_SB_SampleID_122",289015.000009435,6700186.00000926,2014,735.863792419434,6.46666661091148,57,0.186666666666667,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
"butterfly_dec_4_SB_SampleID_123",289015.000006327,6700186.00000627,2015,887.738471984864,6.78333335928619,61,0.433333333333333,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_124",288415.000002375,6703185.00000697,2008,1041.87206268311,6.7666665961345,83,-0.378333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_125",288415.000006075,6703185.00000537,2009,684.984035968781,5.19166668256123,121,-0.243333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_126",288415.000003583,6703185.00000036,2010,689.878378868103,4.05000019073487,152,-1.1525,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_127",288415.000006402,6703185.00000912,2011,1057.60960769653,6.20000004768373,120,0.293333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
"butterfly_dec_4_SB_SampleID_128",288415.000000908,6703185.00000266,2012,1035.09566307068,4.86666666654249,143,-0.455833333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_129",288415.000001799,6703185.00000306,2013,744.560577392578,5.82500011722246,118,0.21,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_130",288415.000008831,6703185.00000559,2014,735.863792419434,6.46666661091148,57,0.186666666666667,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_131",288415.000007955,6703185.00000591,2016,682.0003490448,5.78333340398968,62,-0.0383333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_132",288415.000000156,6703185.00000216,2017,780.343624114991,5.84166664878527,85,0.225833333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_133",243713.000002226,6712021.00000184,2008,1001.57117700577,6.91666673558453,76,-0.378333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_134",243713.000004738,6712021.00000559,2009,705.601997375488,5.43333341677982,107,-0.243333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_135",243713.000006482,6712021.00000685,2010,632.149904251098,4.27500009536743,149,-1.1525,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_136",243713.00000335,6712021.000007,2011,1038.15037727356,6.55000000198683,113,0.293333333333333,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_137",243713.00000686,6712021.00000834,2012,966.739269256592,5.15833333383005,126,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_138",243713.000005784,6712021.00000076,2013,702.709492683411,6.11666666467984,117,0.21,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_139",243713.000001005,6712021.00000419,2014,802.372882843018,6.77499999230106,70,0.186666666666667,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_140",243713.000006941,6712021.00000382,2015,878.018798828125,7.03333341206114,68,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_141",243713.000009786,6712021.00000651,2016,614.08069229126,6.00000004470349,109,-0.0383333333333333,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_142",243713.000006687,6712021.00000597,2017,754.938730239868,6.07499994834265,92,0.225833333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_143",400370.000007322,6713681.00000168,2008,853.027514457703,6.5166667321076,116,-0.378333333333333,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_144",400370.000003504,6713681.00000024,2009,669.860647201539,4.99166665474574,131,-0.243333333333333,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_145",400370.000002675,6713681.00000494,2010,591.547819137573,4.00833336512247,147,-1.1525,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_146",400370.000009934,6713681.00000656,2011,724.738721847534,6.24166662494341,114,0.293333333333333,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_147",400370.000007651,6713681.00000627,2012,1008.97047042847,4.77500008294979,152,-0.455833333333333,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
"butterfly_dec_4_SB_SampleID_148",400370.000008051,6713681.00000961,2013,621.326847076416,5.99166669944922,122,0.21,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_149",400370.000001852,6713681.00000942,2014,696.156352996826,6.20000006755194,81,0.186666666666667,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_150",263425.000002266,6715380.00000503,2008,1016.88517332077,6.78333326925834,77,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
"butterfly_dec_4_SB_SampleID_151",263425.000009282,6715380.00000232,2009,665.135064601898,5.26666662096977,108,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_152",263425.000009885,6715380.00000974,2010,641.885385513306,4.10833317041398,149,-1.1525,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_153",263425.00000658,6715380.00000062,2011,1047.89834022522,6.35000015298525,114,0.293333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_154",263425.000000705,6715380.0000073,2012,989.078536987305,5.00833336139719,131,-0.455833333333333,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0
"butterfly_dec_4_SB_SampleID_155",263425.000009923,6715380.00000424,2013,713.396269798279,5.91666655739149,116,0.21,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_156",263425.000009536,6715380.00000291,2014,822.571071624756,6.60833335233231,65,0.186666666666667,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1
"butterfly_dec_4_SB_SampleID_157",263425.000006776,6715380.00000612,2015,874.941467285156,6.80833337704341,67,0.433333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_158",263425.000002289,6715380.00000096,2016,637.041296005249,5.80833339815339,105,-0.0383333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0
