"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Anthocharis cardamines","Aphantopus hyperantus","Aporia crataegi","Araschnia levana","Argynnis adippe","Argynnis aglaja","Argynnis niobe","Argynnis paphia","Boloria euphrosyne","Boloria selene","Brenthis ino","Callophrys rubi","Carterocephalus silvicola","Celastrina argiolus","Coenonympha glycerion","Coenonympha pamphilus","Colias palaeno","Erebia ligea","Euphydryas maturna","Gonepteryx rhamni","Issoria lathonia","Leptidea sinapis","Limenitis populi","Lycaena hippothoe","Lycaena phlaeas","Lycaena virgaureae","Melitaea athalia","Nymphalis antiopa","Nymphalis c-album","Nymphalis io","Nymphalis urticae","Ochlodes sylvanus","Papilio machaon","Pararge aegeria","Pararge maera","Pararge petropolitana","Parnassius mnemosyne","Pieris brassicae","Pieris daplidice","Pieris napi","Pieris rapae","Plebeius amandus","Plebeius argus","Plebeius artaxerxes","Plebeius eumedon","Plebeius icarus","Plebeius idas","Plebeius optilete","Plebeius semiargus","Pyrgus alveus","Pyrgus malvae","Satyrium pruni","Thecla betulae","Thymelicus lineola","Vanessa atalanta","Vanessa cardui"
"butterfly_dec_3_SB_SampleID_138",330398.000008025,6728175.00000702,2006,651.687906265259,5.64999994635581,148,-0.2075,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_139",330398.000004497,6728175.00000692,2007,910.386039733887,5.674999880294,105,0.173333333333333,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_140",214645.000008095,6736671.00000873,2006,761.65891456604,6.53333330154419,123,-0.2075,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_141",214645.000006327,6736671.00000109,2007,852.7142868042,6.61666658520698,59,0.173333333333333,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_142",318903.000002732,6745168.00000694,1999,680.384262084961,5.17500006159147,142,0.390833333333333,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_143",318903.000005188,6745168.00000681,2000,879.360013961793,6.0500000466903,113,0.206666666666667,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_144",318903.000002086,6745168.00000434,2001,793.570964813233,4.76666677494844,154,-0.1825,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_145",405768.000005066,6745868.0000006,2005,717.537823200226,5.05833343664805,138,-0.2675,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_146",405768.000008504,6745868.00000529,2006,612.938591957092,5.28333335369824,137,-0.2075,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_147",405768.000000911,6745868.00000034,2007,800.822973251342,5.45833332339923,87,0.173333333333333,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_148",206948.000001035,6760462.00000091,2005,782.281443595886,5.89999996622404,108,-0.2675,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_149",206948.000009902,6760462.00000588,2006,716.176273345947,6.26666667064031,120,-0.2075,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_150",206948.0000008,6760462.00000852,2007,882.66407775879,6.36666664481163,70,0.173333333333333,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_151",365984.000001612,6761862.00000222,1999,668.458177566528,4.94166655341783,143,0.390833333333333,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1
"butterfly_dec_3_SB_SampleID_152",365984.00000123,6761862.0000007,2000,871.610585212707,5.86666667709749,112,0.206666666666667,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1
"butterfly_dec_3_SB_SampleID_153",365984.000008927,6761862.00000246,2001,903.34557914734,4.55833329757055,150,-0.1825,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_154",365984.000006273,6761862.00000324,2002,698.705504655838,4.79166663686434,159,0.0391666666666667,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1
"butterfly_dec_3_SB_SampleID_155",365984.000003939,6761862.00000752,2003,641.438457012176,4.5500000913938,129,0.0975,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_156",365984.000007431,6761862.00000932,2004,1044.10036230087,4.71666672329107,137,0.2425,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1
"butterfly_dec_3_SB_SampleID_157",365984.000007296,6761862.00000155,2005,686.490713119507,5.29999996225039,132,-0.2675,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0
"butterfly_dec_3_SB_SampleID_158",365984.000001977,6761862.0000081,2006,633.661192893982,5.51666661600273,132,-0.2075,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
"butterfly_dec_3_SB_SampleID_159",365984.000002976,6761862.00000645,2007,863.858789443971,5.54166662693024,79,0.173333333333333,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_160",400870.000003581,6764161.00000549,1999,606.744543075562,4.6833333671093,153,0.390833333333333,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1
"butterfly_dec_3_SB_SampleID_161",400870.000004825,6764161.00000089,2000,834.115171432494,5.65000000409782,125,0.206666666666667,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1
"butterfly_dec_3_SB_SampleID_162",400870.000002279,6764161.00000849,2001,855.874851226806,4.39166682958603,157,-0.1825,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
"butterfly_dec_3_SB_SampleID_163",400870.000009509,6764161.00000313,2002,690.18938779831,4.50000004967054,172,0.0391666666666667,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1
"butterfly_dec_3_SB_SampleID_164",417363.000000262,6769159.00000365,2006,657.067049980164,5.17499993741513,130,-0.2075,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_165",439354.000000715,6770659.00000227,1999,680.592185974121,4.69166670739652,154,0.390833333333333,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_166",439354.000002669,6770659.00000286,2000,920.80525970459,5.67500008332233,124,0.206666666666667,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_167",439354.000005216,6770659.00000357,2001,795.612352371216,4.4249999721845,155,-0.1825,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_168",439354.000001446,6770659.0000058,2002,739.563971996307,4.55833337207635,173,0.0391666666666667,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_169",439354.000002647,6770659.00000535,2003,740.905019760131,4.36666665474573,143,0.0975,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"butterfly_dec_3_SB_SampleID_170",439354.000003618,6770659.00000163,2004,1095.12152409554,4.40833343068759,146,0.2425,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
"butterfly_dec_3_SB_SampleID_171",439354.000005903,6770659.00000768,2005,780.996634960175,4.97499996423722,142,-0.2675,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1
"butterfly_dec_3_SB_SampleID_172",439354.000006045,6770659.00000823,2006,660.007923126221,5.1666666151335,144,-0.2075,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_173",439354.000004809,6770659.00000368,2007,923.856266021729,5.29166663686435,99,0.173333333333333,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_174",250330.000007536,6773057.00000663,2005,667.796057224273,5.77499998609225,120,-0.2675,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_175",250330.000000074,6773057.0000036,2006,674.58116531372,6.14999999602635,127,-0.2075,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_176",392873.000004587,6775157.00000553,1999,532.770824432373,4.658333192269,147,0.390833333333333,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
"butterfly_dec_3_SB_SampleID_177",392873.000006492,6775157.00000232,2000,716.383177757263,5.60833335729936,119,0.206666666666667,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1
"butterfly_dec_3_SB_SampleID_178",392873.000002252,6775157.00000381,2001,799.014850616454,4.30000001192093,151,-0.1825,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1
"butterfly_dec_3_SB_SampleID_179",392873.000009799,6775157.00000154,2002,641.097320914268,4.46666681766511,151,0.0391666666666667,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1
"butterfly_dec_3_SB_SampleID_180",352889.000002772,6777655.0000067,2001,822.725521087647,4.78333329657715,150,-0.1825,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_181",352889.000002037,6777655.00000881,2002,606.173518061638,5.08333331843217,164,0.0391666666666667,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
"butterfly_dec_3_SB_SampleID_182",352889.000003982,6777655.00000089,2003,611.402507781982,4.68333328763643,129,0.0975,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_183",352889.000000426,6777655.00000981,2004,955.643384456633,4.98333349823953,140,0.2425,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_184",302909.000003395,6778155.00000388,1999,735.863549232483,4.83333332339922,129,0.390833333333333,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_185",302909.000002284,6778155.00000426,2000,840.953277587891,5.92500000198682,105,0.206666666666667,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_186",302909.000002457,6778155.00000069,2001,729.523519515991,4.62499990562598,140,-0.1825,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_187",302909.000002906,6778155.00000701,2002,664.782253682613,4.89166668554146,156,0.0391666666666667,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_188",302909.00000826,6778155.00000752,2003,641.543448925018,4.54166668653487,123,0.0975,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_189",302909.000009896,6778155.00000157,2004,899.706183433532,4.86666659017404,127,0.2425,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_190",302909.000002117,6778155.00000963,2005,714.924859046936,5.28333341081938,124,-0.2675,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_191",302909.000007775,6778155.00000472,2006,648.836811065673,5.5750000278155,130,-0.2075,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_192",302909.000005347,6778155.00000951,2007,779.860520839692,5.56666666020949,88,0.173333333333333,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_193",317403.000001778,6778155.00000674,2005,720.468820095063,5.28333329161008,122,-0.2675,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_194",317403.000000277,6778155.00000652,2006,619.501596450805,5.53333323200544,128,-0.2075,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_195",317403.000007535,6778155.00000626,2007,753.947833061218,5.51666665077209,76,0.173333333333333,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_196",590793.000002382,6782155.0000052,1999,643.060893058777,4.3250001569589,150,0.390833333333333,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
"butterfly_dec_3_SB_SampleID_197",590793.00000788,6782155.00000188,2000,909.957374572754,5.19166657328606,140,0.206666666666667,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_198",590793.000006229,6782155.00000925,2001,740.396158218384,3.82499998807907,150,-0.1825,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_199",590793.000002832,6782155.00000526,2002,776.653786659242,4.19166671236356,176,0.0391666666666667,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
"butterfly_dec_3_SB_SampleID_200",590793.000002399,6782155.00000417,2003,784.266832351685,3.94166660308837,151,0.0975,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"butterfly_dec_3_SB_SampleID_201",590793.000006285,6782155.00000627,2004,949.646059036255,4.17500003178914,156,0.2425,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_202",590793.000001124,6782155.00000303,2005,927.424446105957,4.8916665315628,150,-0.2675,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_203",590793.000008902,6782155.0000024,2006,605.861513137818,4.45833338300386,150,-0.2075,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_204",590793.000008033,6782155.00000011,2007,904.601737976074,4.88333318630854,130,0.173333333333333,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"butterfly_dec_3_SB_SampleID_205",599790.000005057,6784154.00000528,2000,928.288528442384,5.15833334128062,139,0.206666666666667,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_206",599790.000001324,6784154.00000077,2001,734.56453704834,3.78333320220312,148,-0.1825,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_207",599790.000002787,6784154.00000808,2002,776.800704956055,4.10833332315087,177,0.0391666666666667,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_208",599790.000007635,6784154.000009,2006,611.121829986572,4.44999992847442,149,-0.2075,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_209",599790.000007365,6784154.00000825,2007,919.680192947388,4.79166666666666,125,0.173333333333333,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_210",267423.000006043,6788301.00000694,1999,759.430252075196,5.05000007152557,131,0.390833333333333,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_211",267423.000008833,6788301.00000537,2000,877.989770889282,6.12499995529651,106,0.206666666666667,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_212",274521.000003625,6788351.00000046,1999,785.573728561401,4.92500013113023,126,0.390833333333333,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_213",274521.000009543,6788351.00000048,2000,895.552676200865,6.00833341479302,107,0.206666666666667,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
