"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Agrostis capillaris","Alnus incana","Andromeda polifolia","Angelica sylvestris","Betula nana","Betula pendula","Betula pubescens","Calamagrostis arundinacea","Calamagrostis canescens","Calamagrostis epigejos","Calamagrostis purpurea","Calluna vulgaris","Carex canescens","Carex globularis","Cirsium helenioides","Convallaria majalis","Cornus suecica","Deschampsia cespitosa","Deschampsia flexuosa","Dryopteris carthusiana","Empetrum nigrum","Epilobium angustifolium","Equisetum sylvaticum","Eriophorum vaginatum","Geranium sylvaticum","Gymnocarpium dryopteris","Juniperus communis","Ledum palustre","Linnaea borealis","Luzula pilosa","Lycopodium annotinum","Maianthemum bifolium","Melampyrum pratense","Melampyrum sylvaticum","Melica nutans","Orthilia secunda","Oxalis acetosella","Picea abies","Pinus sylvestris","Populus tremula","Rubus arcticus","Rubus chamaemorus","Rubus idaeus","Rubus saxatilis","Salix aurita","Salix caprea","Salix phylicifolia","Solidago virgaurea","Sorbus aucuparia","Trientalis europaea","Vaccinium myrtillus","Vaccinium oxycoccos","Vaccinium uliginosum","Vaccinium vitis-idaea"
"plant_dec_1_MB_SampleID_265",356890,7078730,1985,518.439862251282,0.0666664838790866,184,-0.183333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
"plant_dec_1_MB_SampleID_266",436850,7078740,1985,691.50809764862,0.0166666905085132,172,-0.183333333333333,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_267",452850,7078740,1985,693.668932914734,-0.0083333452542752,184,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"plant_dec_1_MB_SampleID_268",468840,7078740,1985,676.9206199646,9.93410474215729e-09,198,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_269",500830,7078740,1985,754.8587474823,-0.208333174387616,197,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_270",516820,7078740,1985,734.387367248535,-0.366666744152704,196,-0.183333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_271",548810,7078740,1985,707.956695556641,-0.591666817665117,203,-0.183333333333333,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1
"plant_dec_1_MB_SampleID_272",564800,7078740,1985,637.367844581604,-0.84999996423722,200,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
"plant_dec_1_MB_SampleID_273",612780,7078740,1985,661.039931297302,-0.916666676600774,194,-0.183333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
"plant_dec_1_MB_SampleID_274",628780,7078740,1985,691.434296607971,-1.04999999205271,194,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
"plant_dec_1_MB_SampleID_275",388870,7079130,1985,538.582281112671,0.00833346446353929,172,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
"plant_dec_1_MB_SampleID_276",404870,7079130,1985,566.632474899292,0.0833332488934259,173,-0.183333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
"plant_dec_1_MB_SampleID_277",420860,7079130,1985,588.145761489868,0.0416666567325715,174,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
"plant_dec_1_MB_SampleID_278",484840,7079140,1985,723.143755912781,-0.141666551431021,199,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_279",500830,7079140,1985,754.8587474823,-0.208333174387616,197,-0.183333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
"plant_dec_1_MB_SampleID_280",532820,7079140,1985,727.647836685181,-0.491666585206975,203,-0.183333333333333,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
"plant_dec_1_MB_SampleID_281",580800,7079140,1985,652.625832557678,-0.783333440621687,200,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_282",612780,7079140,1985,661.039931297302,-0.916666676600774,194,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_283",628780,7079140,1985,691.434296607971,-1.04999999205271,194,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
"plant_dec_1_MB_SampleID_284",644770,7079140,1985,729.179142951965,-1.050000111262,195,-0.183333333333333,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_285",308910,7079530,1985,664.537336349487,0.591666718324019,159,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
"plant_dec_1_MB_SampleID_286",324900,7079530,1985,574.347541809082,0.366666465997689,179,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
"plant_dec_1_MB_SampleID_287",340890,7079530,1985,519.724810600281,0.216666648785282,187,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_288",388870,7079530,1985,538.582281112671,0.00833346446353929,172,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"plant_dec_1_MB_SampleID_289",500830,7079540,1985,754.8587474823,-0.208333174387616,197,-0.183333333333333,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_290",596790,7079540,1985,659.279545783997,-0.88333341479301,198,-0.183333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
"plant_dec_1_MB_SampleID_291",612780,7079540,1985,661.039931297302,-0.916666676600774,194,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_292",628780,7079540,1985,691.434296607971,-1.04999999205271,194,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
"plant_dec_1_MB_SampleID_293",644770,7079540,1985,729.179142951965,-1.050000111262,195,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_294",356890,7079930,1985,518.439862251282,0.0666664838790866,184,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_295",372880,7079930,1985,508.583403587341,0.0166666905085242,175,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1
"plant_dec_1_MB_SampleID_296",404870,7079930,1985,566.632474899292,0.0833332488934259,173,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
"plant_dec_1_MB_SampleID_297",532820,7079940,1985,727.647836685181,-0.491666585206975,203,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_298",548810,7079940,1985,707.956695556641,-0.591666817665117,203,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_299",580800,7079940,1985,652.625832557678,-0.783333440621687,200,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
"plant_dec_1_MB_SampleID_300",596790,7079940,1985,659.279545783997,-0.88333341479301,198,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_301",612780,7079940,1985,661.039931297302,-0.916666676600774,194,-0.183333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
"plant_dec_1_MB_SampleID_302",628780,7079940,1985,691.434296607971,-1.04999999205271,194,-0.183333333333333,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_303",500830,7094730,1985,749.164325714111,-0.333333353201556,198,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_304",532820,7094730,1985,721.809562683105,-0.591666678587607,202,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_305",564800,7094730,1985,597.259246826172,-0.808333297570532,199,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"plant_dec_1_MB_SampleID_306",596790,7094730,1985,646.797565460205,-0.949999938408532,200,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0
"plant_dec_1_MB_SampleID_307",292910,7095130,1985,561.200241088867,0.866666654745732,157,-0.183333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"plant_dec_1_MB_SampleID_308",484840,7095130,1985,722.792058944702,-0.233333249886837,199,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_309",532820,7095130,1985,721.809562683105,-0.591666678587607,202,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_310",548810,7095130,1985,710.952842712402,-0.758333275715498,203,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
"plant_dec_1_MB_SampleID_311",564800,7095130,1985,597.259246826172,-0.808333297570532,199,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"plant_dec_1_MB_SampleID_312",596790,7095130,1985,646.797565460205,-0.949999938408532,200,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"plant_dec_1_MB_SampleID_313",628780,7095130,1985,674.827831268311,-1.08333337306977,194,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_314",356890,7095530,1985,529.571812629699,0.0166664719581459,184,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_315",420860,7095530,1985,599.975339889527,-0.0666667421658967,177,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"plant_dec_1_MB_SampleID_316",452850,7095530,1985,683.767712593079,-0.0166667501131765,182,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_317",500830,7095530,1985,749.164325714111,-0.333333353201556,198,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_318",548810,7095530,1985,710.952842712402,-0.758333275715498,203,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_319",596790,7095530,1985,646.797565460205,-0.949999938408532,200,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
"plant_dec_1_MB_SampleID_320",628780,7095530,1985,674.827831268311,-1.08333337306977,194,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_321",340890,7095930,1985,495.771940231323,0.25000017881395,184,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_322",356890,7095930,1985,529.571812629699,0.0166664719581459,184,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_323",436850,7095930,1985,681.685612678527,-9.93409579597149e-09,176,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"plant_dec_1_MB_SampleID_324",484840,7095930,1985,722.792058944702,-0.233333249886837,199,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_325",564800,7095930,1985,597.259246826172,-0.808333297570532,199,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
"plant_dec_1_MB_SampleID_326",580800,7095930,1985,633.026684761047,-0.883333494265877,200,-0.183333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
"plant_dec_1_MB_SampleID_327",612780,7095930,1985,643.838731765747,-0.974999884764352,195,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_328",628780,7095930,1985,674.827831268311,-1.08333337306977,194,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_329",660760,7095930,1985,691.549763679504,-1.19999998807908,199,-0.183333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_330",340890,7110720,1985,520.632601737976,0.274999966224037,163,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"plant_dec_1_MB_SampleID_331",420860,7110720,1985,611.058080673218,-0.233333329359696,176,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1
"plant_dec_1_MB_SampleID_332",468840,7110720,1985,612.961649894715,-0.274999856948861,183,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_333",532820,7110720,1985,674.695529937744,-0.76666675011317,199,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
"plant_dec_1_MB_SampleID_334",548810,7110720,1985,712.761940002441,-0.841666569312412,202,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_335",660760,7110720,1985,648.22728729248,-1.3416665593783,201,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_336",340890,7111120,1985,520.632601737976,0.274999966224037,163,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"plant_dec_1_MB_SampleID_337",372880,7111120,1985,521.064854621887,-0.083333383003874,165,-0.183333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"plant_dec_1_MB_SampleID_338",436850,7111120,1985,632.691910743713,-0.208333343267449,176,-0.183333333333333,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1
"plant_dec_1_MB_SampleID_339",468840,7111120,1985,612.961649894715,-0.274999856948861,183,-0.183333333333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
"plant_dec_1_MB_SampleID_340",532820,7111120,1985,674.695529937744,-0.76666675011317,199,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_341",548810,7111120,1985,712.761940002441,-0.841666569312412,202,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_342",580800,7111120,1985,608.338930130005,-0.833333333333342,195,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
"plant_dec_1_MB_SampleID_343",612780,7111120,1985,606.959571838379,-0.866666605075207,195,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"plant_dec_1_MB_SampleID_344",628780,7111120,1985,644.384704589844,-1.05833317836125,194,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"plant_dec_1_MB_SampleID_345",660760,7111120,1985,648.22728729248,-1.3416665593783,201,-0.183333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
