"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Capreolus capreolus","Felis catus","Gulo gulo","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Rangifer tarandus fennicus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_4_MB_SampleID_294",388550,7016570,2008,1043.7223405838,3.91666667163373,174,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_295",401300,7019780,2008,1041.84310054779,3.96666666865349,174,-0.378333333333333,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_296",401300,7019780,2009,559.356637954712,2.95833331160246,155,-0.243333333333333,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_297",401300,7019780,2011,893.867881774901,4.16666678339242,140,0.293333333333333,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_298",287080,7020410,2012,849.693950653076,3.39166661600272,148,-0.455833333333333,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_299",276920,7025170,2014,718.828033447266,5.41666670640309,84,0.186666666666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_300",378720,7028910,2008,1068.70631313324,3.80833333233991,174,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"mammals_dec_4_MB_SampleID_301",378720,7028910,2010,705.366733551025,1.46666661898295,180,-1.1525,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_302",378720,7028910,2011,898.811853408812,4.04999993244807,139,0.293333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_303",378720,7028910,2015,1013.29500579834,4.48333331445853,139,0.433333333333333,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_304",378720,7028910,2016,850.262417793273,3.35000005364418,160,-0.0383333333333333,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_305",378720,7028910,2017,697.306896209717,3.2333332678924,186,0.225833333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_306",343210,7028980,2008,872.616575241089,4.35833326478799,160,-0.378333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_MB_SampleID_307",343520,7029880,2016,893.634046554566,3.88333330551784,152,-0.0383333333333333,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
"mammals_dec_4_MB_SampleID_308",598090,7030010,2014,771.088361740112,3.69166664530834,172,0.186666666666667,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_309",594670,7031200,2009,720.750010490417,2.08333332650364,166,-0.243333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"mammals_dec_4_MB_SampleID_310",594670,7031200,2016,981.495094299316,3.29166676600774,179,-0.0383333333333333,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_311",594670,7031200,2017,913.418687820436,2.77499997119108,200,0.225833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_312",572440,7031210,2009,653.268423080445,2.39166667747001,161,-0.243333333333333,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_313",572440,7031210,2010,724.41533279419,1.2666666507721,177,-1.1525,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_314",572440,7031210,2011,813.991781234741,3.66666655490795,145,0.293333333333333,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_315",572440,7031210,2015,1002.62289810181,4.3666667342186,165,0.433333333333333,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_316",572440,7031210,2016,968.131593704224,3.56666662295658,169,-0.0383333333333333,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_317",282610,7031730,2009,601.323064804077,4.09166674812634,138,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_318",662580,7033100,2008,867.952659606935,3.60833334922791,178,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_319",375900,7034130,2008,1068.70631313324,3.80833333233991,174,-0.378333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"mammals_dec_4_MB_SampleID_320",375900,7034130,2009,536.758437156677,2.82499988066654,153,-0.243333333333333,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1
"mammals_dec_4_MB_SampleID_321",375900,7034130,2011,898.811853408812,4.04999993244807,139,0.293333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"mammals_dec_4_MB_SampleID_322",375900,7034130,2012,991.065832138061,2.28333334873121,161,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_323",313040,7035710,2017,625.468274116516,4.03333333134652,171,0.225833333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_324",630910,7036890,2011,762.57544708252,3.46666677792867,151,0.293333333333333,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_325",630910,7036890,2013,863.518753051758,3.67500002992649,166,0.21,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_326",630910,7036890,2014,689.436129570008,3.8250000551343,179,0.186666666666667,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_327",346450,7038490,2015,938.612785339355,4.82499999304613,137,0.433333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1
"mammals_dec_4_MB_SampleID_328",620750,7038490,2008,904.17346572876,3.44166664779186,180,-0.378333333333333,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_329",620750,7038490,2009,681.434562683105,2.23333329459032,172,-0.243333333333333,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_330",620750,7038490,2012,1119.61180496216,1.73333328900238,189,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_331",393620,7039120,2015,987.124652862549,4.81666666269303,141,0.433333333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_332",393620,7039120,2017,655.947187423706,3.49166671000421,189,0.225833333333333,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_333",371910,7041050,2009,531.382518768311,2.93333334227403,154,-0.243333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_334",670700,7041100,2012,1062.31890106201,1.59999997292956,195,-0.455833333333333,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_335",670700,7041100,2014,712.872764587402,3.54166670019428,181,0.186666666666667,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_336",670700,7041100,2017,803.36340713501,2.74166656037172,215,0.225833333333333,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_337",371920,7043420,2016,848.105566978454,3.45833340287209,152,-0.0383333333333333,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_338",371920,7043420,2017,673.330661773682,3.39166669423382,181,0.225833333333333,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_339",552120,7043650,2012,1089.29942321777,2.07499997255702,176,-0.455833333333333,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_340",552120,7043650,2013,860.096538543701,4.00833336325983,166,0.21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_341",552120,7043650,2016,861.813959121705,3.68333318829536,169,-0.0383333333333333,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_342",433090,7044270,2010,720.73639678955,1.4749999642372,176,-1.1525,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_343",433090,7044270,2012,980.809265136718,2.28333331147829,164,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_344",433090,7044270,2013,911.545748710632,4.10833329583207,162,0.21,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_345",433090,7044270,2015,1049.24489784241,4.60000006357828,146,0.433333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_346",433090,7044270,2016,812.046693801879,3.53333335121473,165,-0.0383333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_347",626800,7044760,2008,916.647880554199,3.47500000769894,178,-0.378333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_348",602900,7044800,2017,882.072620391845,2.93333332737287,193,0.225833333333333,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_349",585930,7045740,2008,934.349330902099,3.25000007947286,171,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_350",585930,7045740,2009,648.422172546387,2.08333345316351,165,-0.243333333333333,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_351",585930,7045740,2010,748.916679382324,0.999999880790709,182,-1.1525,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_352",585930,7045740,2012,1189.74015045166,1.63333340672157,179,-0.455833333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"mammals_dec_4_MB_SampleID_353",585930,7045740,2013,863.374528884888,3.53333334624767,167,0.21,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_354",585930,7045740,2016,1003.23984146118,3.30833351612093,174,-0.0383333333333333,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"mammals_dec_4_MB_SampleID_355",324420,7045740,2009,575.413858413696,3.51666667560737,140,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_356",324420,7045740,2013,768.704100131988,4.64999997119109,144,0.21,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_357",453740,7046150,2015,1069.07106590271,4.54166666169962,167,0.433333333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_358",453740,7046150,2016,876.21975517273,3.54999989271164,179,-0.0383333333333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_MB_SampleID_359",351700,7046290,2008,946.086397171021,4.09166660904884,172,-0.378333333333333,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_360",617060,7046300,2008,904.17346572876,3.44166664779186,180,-0.378333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_361",642600,7046480,2012,1096.91880607605,1.66666665859521,189,-0.455833333333333,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_362",642600,7046480,2016,866.712913513184,3.34166663885116,182,-0.0383333333333333,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_363",307060,7047700,2009,598.0735206604,3.74166658520699,140,-0.243333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_364",307060,7047700,2017,643.375175476074,4.04166678587596,166,0.225833333333333,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
"mammals_dec_4_MB_SampleID_365",630250,7049200,2012,1122.33723068237,1.6166666286687,189,-0.455833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_366",375720,7049900,2010,745.338768959046,1.44166656335194,179,-1.1525,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_367",375720,7049900,2017,692.333309173584,3.32499997628232,187,0.225833333333333,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1
"mammals_dec_4_MB_SampleID_368",348850,7050160,2013,791.276368141173,4.30833326031763,152,0.21,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_369",348850,7050160,2014,688.471642494202,4.6583334983637,103,0.186666666666667,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_370",348850,7050160,2016,928.390500068665,3.70000003774961,151,-0.0383333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_MB_SampleID_371",660380,7051040,2016,851.23557472229,3.24999994039535,185,-0.0383333333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_372",660380,7051040,2017,839.075450897217,2.60833335916201,214,0.225833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_373",364170,7052540,2010,754.493423461914,1.49166655540466,178,-1.1525,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_374",281040,7052810,2009,596.465784072876,4.14166659116745,138,-0.243333333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1
"mammals_dec_4_MB_SampleID_375",281040,7052810,2011,762.670884132385,5.07500010728836,124,0.293333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1
"mammals_dec_4_MB_SampleID_376",281040,7052810,2017,618.444444656372,4.37499996523062,157,0.225833333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
"mammals_dec_4_MB_SampleID_377",621830,7052930,2009,676.775154113769,2.0333334033688,176,-0.243333333333333,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_378",621830,7052930,2010,770.823703765869,0.908333341280625,182,-1.1525,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_379",621830,7052930,2011,819.597446441651,3.266666735212,153,0.293333333333333,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_380",621830,7052930,2013,888.347677230835,3.441666568319,173,0.21,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
"mammals_dec_4_MB_SampleID_381",621830,7052930,2014,740.06858253479,3.57499997628231,183,0.186666666666667,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_382",351620,7052930,2009,579.763750076294,3.13333332041899,155,-0.243333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_383",351620,7052930,2012,909.413070678711,2.53333335618178,160,-0.455833333333333,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_384",458100,7053050,2012,1008.8344078064,2.05000006159147,175,-0.455833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_385",458100,7053050,2016,900.706562042237,3.38333336512247,187,-0.0383333333333333,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_386",382270,7053400,2008,1051.11432933807,3.84166664381822,174,-0.378333333333333,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_387",382270,7053400,2010,745.338768959046,1.44166656335194,179,-1.1525,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_388",407320,7054770,2011,822.787134170532,4.05833330502112,136,0.293333333333333,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1
"mammals_dec_4_MB_SampleID_389",407320,7054770,2015,1030.84951591492,4.66666673620541,139,0.433333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_390",347550,7056330,2013,791.276368141173,4.30833326031763,152,0.21,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_391",347550,7056330,2014,688.471642494202,4.6583334983637,103,0.186666666666667,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_MB_SampleID_392",596000,7056630,2008,835.7456741333,3.42499994983276,174,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_393",596000,7056630,2010,731.210369110107,1.10000002384185,183,-1.1525,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_394",596000,7056630,2011,782.001745223999,3.52499989668528,149,0.293333333333333,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_395",596000,7056630,2012,1141.68113327026,1.7666666979591,184,-0.455833333333333,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_396",596000,7056630,2013,822.219390869141,3.70833334513008,163,0.21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_397",596000,7056630,2016,958.933633804322,3.41666658719381,178,-0.0383333333333333,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"mammals_dec_4_MB_SampleID_398",596000,7056630,2017,884.961357116699,2.91666669646899,202,0.225833333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_399",644540,7057220,2012,1080.51874732971,1.55833330626289,192,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_400",644540,7057220,2013,866.225248336792,3.47500001266599,166,0.21,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_401",644540,7057220,2017,846.883096694946,2.78333326180776,210,0.225833333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"mammals_dec_4_MB_SampleID_402",365590,7057790,2013,834.521012306214,4.13333338126541,152,0.21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_403",655120,7058880,2010,738.927079200745,0.749999900658921,187,-1.1525,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_404",655120,7058880,2014,744.060527801514,3.31666664779187,189,0.186666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_405",584340,7060200,2009,418.581396102905,2.3250001432995,154,-0.243333333333333,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_406",584340,7060200,2011,769.429428100586,3.59999979287386,131,0.293333333333333,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_407",584340,7060200,2012,1127.71389389038,1.79166672192514,157,-0.455833333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_408",339500,7060670,2010,757.484961509704,1.71666651964187,167,-1.1525,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"mammals_dec_4_MB_SampleID_409",339500,7060670,2011,838.792811393737,4.45833346433937,128,0.293333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_410",339500,7060670,2013,767.158534526824,4.50833336015543,146,0.21,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_411",339500,7060670,2015,883.734035491943,5.08333329856395,122,0.433333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_412",564750,7060730,2012,1161.31232452393,1.49999999875824,188,-0.455833333333333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_413",564750,7060730,2015,1083.48527526855,3.77499995132287,181,0.433333333333333,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_414",564750,7060730,2016,937.508621215821,3.14999980727831,188,-0.0383333333333333,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_415",396390,7060790,2008,1016.16823768616,3.79999998708567,179,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_416",396390,7060790,2013,853.597176074981,4.05833342485129,156,0.21,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_417",427690,7061050,2011,794.906053543091,3.90833316246668,133,0.293333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_418",427690,7061050,2012,966.735845565796,2.05833346645038,159,-0.455833333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_419",427690,7061050,2013,914.147634506226,3.84999992822608,150,0.21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_420",427690,7061050,2017,759.163703918457,3.09166667610407,184,0.225833333333333,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_421",622630,7061440,2009,676.168252944947,1.97499998534719,174,-0.243333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_422",622630,7061440,2012,1160.68494796753,1.44166663289071,189,-0.455833333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_423",622630,7061440,2013,908.260715484619,3.38333325088023,172,0.21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_424",622630,7061440,2014,748.759714126586,3.50833344459534,181,0.186666666666667,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_425",542520,7063160,2008,977.198570251465,3.49166671435039,181,-0.378333333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_426",423270,7063160,2008,992.578587532043,3.79166666169961,173,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_427",423270,7063160,2016,771.667152404785,3.56666678190232,147,-0.0383333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_428",283230,7063870,2008,727.34756565094,5.15833332327505,128,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_429",283230,7063870,2009,567.344871520996,4.28333334128061,135,-0.243333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_430",283230,7063870,2012,799.837882041931,3.7166667332252,147,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_MB_SampleID_431",283230,7063870,2016,812.552022933962,4.79166667163371,139,-0.0383333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_432",532830,7064140,2009,605.220479011536,2.56666659377514,180,-0.243333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_433",394180,7064890,2008,1016.16823768616,3.79999998708567,179,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_MB_SampleID_434",394180,7064890,2009,557.418566703796,2.79166661389172,164,-0.243333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"mammals_dec_4_MB_SampleID_435",394180,7064890,2016,795.447290420532,3.48333341876666,160,-0.0383333333333333,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_MB_SampleID_436",452440,7064950,2009,574.235331535339,2.65000001465281,166,-0.243333333333333,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
"mammals_dec_4_MB_SampleID_437",317150,7065070,2013,767.347983360291,4.82500008245309,141,0.21,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
"mammals_dec_4_MB_SampleID_438",317150,7065070,2016,935.157582283021,4.14166667064032,135,-0.0383333333333333,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_439",317150,7065070,2017,644.754880905151,4.04166670143604,165,0.225833333333333,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_MB_SampleID_440",636890,7065710,2016,915.876266479492,3.25833346446355,182,-0.0383333333333333,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_4_MB_SampleID_441",601550,7066180,2011,799.055150985718,3.45000006382665,149,0.293333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_442",601550,7066180,2012,1144.59862518311,1.66666671819984,187,-0.455833333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_443",601550,7066180,2013,819.54446220398,3.63333332911133,171,0.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_4_MB_SampleID_444",601550,7066180,2015,1054.41920089722,4.16666672627131,179,0.433333333333333,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
