"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Gulo gulo","Lepus timidus","Lutra lutra","Mustela erminea","Mustela nivalis","Neovison vison","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_2_NB_SampleID_382",533240,7363150,1991,787.630972862244,-0.024999944493173,207,0.268333333333333,0,0,1,0,0,0,1,1,1,1
"mammals_dec_2_NB_SampleID_383",533240,7363150,1992,1085.16891670227,0.583333353201547,227,0.580833333333333,0,0,1,0,0,0,1,1,1,1
"mammals_dec_2_NB_SampleID_384",533240,7363150,1993,701.025520324707,-0.133333384990691,224,0.179166666666667,0,0,1,0,0,0,0,0,1,1
"mammals_dec_2_NB_SampleID_385",612700,7363880,1989,819.590307235718,1.31666666269303,179,0.701666666666667,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_386",483060,7365060,1990,607.895130157471,1.46666659414769,181,0.594166666666667,1,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_387",483060,7365060,1991,712.154011726379,0.60833341131607,209,0.268333333333333,1,0,1,0,0,1,0,1,1,0
"mammals_dec_2_NB_SampleID_388",483060,7365060,1992,970.561151504517,1.19166670242945,216,0.580833333333333,0,0,1,0,0,0,1,1,0,1
"mammals_dec_2_NB_SampleID_389",483060,7365060,1993,625.50154876709,0.516666740179058,210,0.179166666666667,0,0,1,0,0,1,0,0,0,1
"mammals_dec_2_NB_SampleID_390",483060,7365060,1994,563.121029376984,0.533333317687119,202,0.575833333333333,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_391",483060,7365060,1995,648.75587272644,0.833333263794575,216,-0.0808333333333333,0,0,1,1,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_392",483060,7365060,1996,674.509501457214,0.691666702429457,193,-0.214166666666667,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_393",483060,7365060,1997,566.13472366333,0.650000204642618,223,-0.156666666666667,0,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_394",524110,7365480,1990,618.672622203827,0.750000069538758,187,0.594166666666667,0,0,1,0,0,0,1,1,0,1
"mammals_dec_2_NB_SampleID_395",524110,7365480,1991,787.630972862244,-0.024999944493173,207,0.268333333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_396",524110,7365480,1992,1085.16891670227,0.583333353201547,227,0.580833333333333,0,0,1,0,0,0,0,0,0,0
"mammals_dec_2_NB_SampleID_397",524110,7365480,1993,701.025520324707,-0.133333384990691,224,0.179166666666667,0,0,1,1,0,0,1,0,0,1
"mammals_dec_2_NB_SampleID_398",524110,7365480,1994,658.921042919159,0.141666581233339,215,0.575833333333333,1,0,1,1,0,0,1,0,0,1
"mammals_dec_2_NB_SampleID_399",589590,7366060,1989,815.582433700562,1.49999998509884,195,0.701666666666667,1,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_400",589590,7366060,1990,596.722065925598,0.291666746139533,187,0.594166666666667,0,0,1,0,0,1,1,1,0,1
"mammals_dec_2_NB_SampleID_401",589590,7366060,1991,826.413670539856,-0.458333246409901,211,0.268333333333333,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_402",589590,7366060,1992,984.670490264892,0.150000035762783,219,0.580833333333333,1,0,1,0,0,0,1,1,0,1
"mammals_dec_2_NB_SampleID_403",589590,7366060,1993,604.275191307068,-0.491666734218592,216,0.179166666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_404",589590,7366060,1997,665.6849193573,-0.391666690508522,229,-0.156666666666667,1,0,1,0,0,1,1,1,0,1
"mammals_dec_2_NB_SampleID_405",538030,7369070,1995,753.654474258423,0.524999876817069,209,-0.0808333333333333,1,0,1,0,0,0,0,0,1,1
"mammals_dec_2_NB_SampleID_406",538030,7369070,1996,764.280946731567,0.41666672627131,198,-0.214166666666667,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_407",538030,7369070,1997,659.237232208252,0.12499993046125,215,-0.156666666666667,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_408",467340,7369630,1990,621.537595272064,1.42499995728334,183,0.594166666666667,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_409",467340,7369630,1991,709.613099098206,0.524999961256973,207,0.268333333333333,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_410",467340,7369630,1992,1002.6531085968,1.11666669448217,216,0.580833333333333,1,0,0,0,0,0,1,0,0,1
"mammals_dec_2_NB_SampleID_411",467340,7369630,1993,636.167168617249,0.466666708389913,210,0.179166666666667,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_412",467340,7369630,1994,538.859834194183,0.483333325634402,202,0.575833333333333,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_413",467340,7369630,1995,635.552843093872,0.733333354194951,217,-0.0808333333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_414",467340,7369630,1996,701.636658668519,0.658333341280624,195,-0.214166666666667,1,0,1,0,0,0,0,1,0,0
"mammals_dec_2_NB_SampleID_415",467340,7369630,1997,527.830993652344,0.641666640837988,221,-0.156666666666667,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_416",607680,7373550,1990,616.493626594544,-0.0333333996435099,190,0.594166666666667,1,0,1,0,0,1,0,1,1,0
"mammals_dec_2_NB_SampleID_417",607680,7373550,1991,842.170136451721,-0.791666865348811,211,0.268333333333333,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_418",607680,7373550,1992,987.719234466554,-0.133333365122473,214,0.580833333333333,1,0,0,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_419",607680,7373550,1993,602.854725837708,-0.741666575272879,212,0.179166666666667,1,0,1,0,0,0,1,0,1,1
"mammals_dec_2_NB_SampleID_420",607680,7373550,1994,701.401183128357,-0.408333366115885,211,0.575833333333333,1,0,0,0,0,0,0,0,0,0
"mammals_dec_2_NB_SampleID_421",607680,7373550,1995,758.662678718567,-0.15833338101705,213,-0.0808333333333333,1,0,0,0,0,0,1,0,1,1
"mammals_dec_2_NB_SampleID_422",607680,7373550,1997,672.366764068603,-0.675000091393792,232,-0.156666666666667,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_NB_SampleID_423",556250,7373870,1991,780.391980171203,-0.175000008195639,212,0.268333333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_424",556250,7373870,1992,1019.44820022583,0.4249999721845,228,0.580833333333333,0,0,1,0,0,0,1,0,0,1
"mammals_dec_2_NB_SampleID_425",556250,7373870,1993,664.82656288147,-0.266666789849596,221,0.179166666666667,0,0,1,0,0,1,0,0,0,1
"mammals_dec_2_NB_SampleID_426",556250,7373870,1994,653.897007465363,0.0333332791924471,225,0.575833333333333,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_427",556250,7373870,1995,746.311933517456,0.325000067551935,214,-0.0808333333333333,0,0,1,0,0,0,0,0,0,0
"mammals_dec_2_NB_SampleID_428",556250,7373870,1996,731.791191101074,0.20833325386048,215,-0.214166666666667,0,0,1,0,0,0,1,0,0,1
"mammals_dec_2_NB_SampleID_429",556250,7373870,1997,673.158344268799,-0.10833323995273,226,-0.156666666666667,0,0,1,0,0,0,1,1,0,1
"mammals_dec_2_NB_SampleID_430",475600,7374120,1991,717.703639030457,0.408333337555329,210,0.268333333333333,1,0,1,0,1,0,0,0,0,1
"mammals_dec_2_NB_SampleID_431",475600,7374120,1992,994.677352905274,0.991666674613958,216,0.580833333333333,1,0,1,0,0,0,0,0,0,0
"mammals_dec_2_NB_SampleID_432",471850,7375040,1993,636.167168617249,0.466666708389913,210,0.179166666666667,1,0,1,0,0,0,0,0,1,1
"mammals_dec_2_NB_SampleID_433",475960,7377140,1995,667.076978683472,0.525000115235644,217,-0.0808333333333333,0,0,1,0,0,0,0,0,0,0
"mammals_dec_2_NB_SampleID_434",475960,7377140,1996,736.71702003479,0.491666634877513,201,-0.214166666666667,0,0,1,0,0,0,0,0,1,1
"mammals_dec_2_NB_SampleID_435",475960,7377140,1997,488.706153869629,0.433333396911617,222,-0.156666666666667,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_436",455470,7377880,1992,1025.94565582275,1.14999999602635,213,0.580833333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_437",455470,7377880,1993,629.381455421448,0.483333299557367,209,0.179166666666667,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_438",455470,7377880,1994,502.534334182739,0.474999847511441,196,0.575833333333333,1,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_439",455470,7377880,1995,601.350682258606,0.683333322405821,212,-0.0808333333333333,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_440",455470,7377880,1996,703.702947139741,0.641666611035662,193,-0.214166666666667,1,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_441",455470,7377880,1997,505.351857185364,0.708333343267451,213,-0.156666666666667,1,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_442",505910,7378210,1989,735.177200317383,2.15833323386807,177,0.701666666666667,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_443",505910,7378210,1990,569.489598274231,1.20833338797092,184,0.594166666666667,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_444",505910,7378210,1991,667.30696105957,0.358333246161542,208,0.268333333333333,1,0,1,0,0,0,1,1,0,1
"mammals_dec_2_NB_SampleID_445",505910,7378210,1992,976.645305633546,1.01666655143102,215,0.580833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_446",505910,7378210,1993,593.346205711365,0.283333371082942,210,0.179166666666667,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_447",505910,7378210,1994,569.611479759216,0.458333419015014,201,0.575833333333333,1,0,1,0,0,0,0,0,1,1
"mammals_dec_2_NB_SampleID_448",505910,7378210,1995,664.70961856842,0.700000082453086,216,-0.0808333333333333,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_449",505910,7378210,1996,691.295341491699,0.63333322604498,203,-0.214166666666667,0,0,1,0,0,0,0,0,1,1
"mammals_dec_2_NB_SampleID_450",505910,7378210,1997,506.011365890503,0.47500004371007,220,-0.156666666666667,0,0,1,0,0,0,1,1,1,1
"mammals_dec_2_NB_SampleID_451",484730,7378970,1992,993.207414627074,0.883333325386047,215,0.580833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_452",484730,7378970,1993,624.968919754028,0.183333228031802,210,0.179166666666667,0,0,1,0,0,0,0,0,1,1
"mammals_dec_2_NB_SampleID_453",484730,7378970,1994,561.62148141861,0.324999940271178,202,0.575833333333333,1,0,1,0,0,0,0,0,0,0
"mammals_dec_2_NB_SampleID_454",484730,7378970,1995,680.016254425049,0.525000035762786,216,-0.0808333333333333,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_455",484730,7378970,1996,734.397908210753,0.483333329359688,201,-0.214166666666667,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_456",484730,7378970,1997,482.906639099121,0.408333341280619,222,-0.156666666666667,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_457",494940,7380430,1991,698.696368217468,0.166666644935798,211,0.268333333333333,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_458",494940,7380430,1992,999.970756530761,0.833333333333326,215,0.580833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_459",494940,7380430,1993,620.221814155579,0.100000023841859,210,0.179166666666667,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_460",494940,7380430,1994,579.599491119385,0.275000059356292,202,0.575833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_461",494940,7380430,1995,689.445280075073,0.508333335320155,216,-0.0808333333333333,1,0,1,0,0,0,0,0,0,0
"mammals_dec_2_NB_SampleID_462",494940,7380430,1997,513.477766036987,0.299999922513963,223,-0.156666666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_463",466190,7380990,1990,629.844795227051,1.23333335916201,181,0.594166666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_464",466190,7380990,1991,716.79280090332,0.299999950453644,207,0.268333333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_465",466190,7380990,1992,1024.51662254334,0.966666658719387,215,0.580833333333333,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_466",466190,7380990,1993,638.720700263977,0.266666710376742,210,0.179166666666667,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_467",466190,7380990,1994,533.168389797211,0.325000067551934,202,0.575833333333333,0,0,0,0,0,0,0,0,1,0
"mammals_dec_2_NB_SampleID_468",466190,7380990,1995,646.3125,0.508333290616677,217,-0.0808333333333333,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_469",466190,7380990,1996,730.195440292357,0.491666535536441,200,-0.214166666666667,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_470",466190,7380990,1997,511.937526702881,0.483333428700767,216,-0.156666666666667,0,0,1,0,0,0,0,0,0,0
"mammals_dec_2_NB_SampleID_471",587920,7381410,1991,786.285870552063,-0.600000033775962,201,0.268333333333333,1,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_472",587920,7381410,1992,1016.03569602966,0.066666702429455,212,0.580833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_473",587920,7381410,1993,637.571151733398,-0.583333373069757,210,0.179166666666667,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_474",587920,7381410,1994,641.924380302429,-0.283333306511244,199,0.575833333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_475",587920,7381410,1995,696.995477676392,-0.0416665673255959,210,-0.0808333333333333,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_476",587920,7381410,1996,739.758987426759,-0.150000115235643,204,-0.214166666666667,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_477",587920,7381410,1997,633.296941757202,-0.474999964237213,224,-0.156666666666667,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_478",577990,7383950,1990,577.006174087524,0.249999932944774,190,0.594166666666667,0,0,1,0,0,1,1,1,0,1
"mammals_dec_2_NB_SampleID_479",577990,7383950,1991,786.127270698547,-0.508333447078862,217,0.268333333333333,0,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_480",577990,7383950,1992,1019.13000679016,0.125000119209291,222,0.580833333333333,1,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_481",577990,7383950,1993,648.699356079102,-0.541666646798447,219,0.179166666666667,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_482",577990,7383950,1994,653.106499195099,-0.250000054637596,218,0.575833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_483",577990,7383950,1995,721.571490287781,8.94069624446381e-08,218,-0.0808333333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_484",577990,7383950,1997,660.820922851562,-0.424999982118608,234,-0.156666666666667,0,0,1,0,0,0,1,1,0,1
"mammals_dec_2_NB_SampleID_485",571780,7384360,1990,577.546977996826,0.375000027318799,192,0.594166666666667,0,0,1,0,0,0,1,1,0,1
"mammals_dec_2_NB_SampleID_486",571780,7384360,1991,780.138677597046,-0.40000005811453,218,0.268333333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_487",571780,7384360,1992,1014.77543067932,0.216666658719381,228,0.580833333333333,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_488",571780,7384360,1993,654.738503456116,-0.458333273728679,221,0.179166666666667,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_489",571780,7384360,1994,658.58262681961,-0.141666625936823,224,0.575833333333333,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_490",571780,7384360,1995,738.153800964356,0.116666615009309,218,-0.0808333333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_491",571780,7384360,1996,721.078454971314,0.03333340088526,218,-0.214166666666667,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_492",571780,7384360,1997,679.714967727661,-0.341666609048842,234,-0.156666666666667,0,0,1,0,0,0,1,1,1,1
"mammals_dec_2_NB_SampleID_493",513160,7385550,1990,569.489598274231,1.20833338797092,184,0.594166666666667,0,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_494",513160,7385550,1991,667.30696105957,0.358333246161542,208,0.268333333333333,0,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_495",513160,7385550,1992,976.645305633546,1.01666655143102,215,0.580833333333333,0,0,1,0,0,1,1,1,0,1
"mammals_dec_2_NB_SampleID_496",513160,7385550,1993,593.346205711365,0.283333371082942,210,0.179166666666667,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_497",513160,7385550,1994,569.611479759216,0.458333419015014,201,0.575833333333333,0,0,1,0,0,0,1,0,0,1
"mammals_dec_2_NB_SampleID_498",513160,7385550,1995,664.70961856842,0.700000082453086,216,-0.0808333333333333,0,0,1,0,0,0,1,1,0,1
"mammals_dec_2_NB_SampleID_499",513160,7385550,1996,691.295341491699,0.63333322604498,203,-0.214166666666667,0,0,1,0,0,0,0,0,1,1
"mammals_dec_2_NB_SampleID_500",513160,7385550,1997,506.011365890503,0.47500004371007,220,-0.156666666666667,1,0,1,0,0,1,0,1,1,1
"mammals_dec_2_NB_SampleID_501",455700,7389380,1990,653.724553108215,1.16666666666666,181,0.594166666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_502",455700,7389380,1991,719.225741386413,0.199999928474429,208,0.268333333333333,1,0,1,0,0,1,1,1,1,1
"mammals_dec_2_NB_SampleID_503",455700,7389380,1992,1042.13219451904,0.866666654745737,215,0.580833333333333,0,0,1,0,0,0,0,1,0,0
"mammals_dec_2_NB_SampleID_504",455700,7389380,1994,521.544895172119,0.233333400761097,200,0.575833333333333,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_505",455700,7389380,1996,732.044229507446,0.399999956289926,203,-0.214166666666667,0,0,1,0,0,0,0,0,0,0
"mammals_dec_2_NB_SampleID_506",542960,7389420,1990,565.870753765106,0.933333322405822,182,0.594166666666667,1,0,1,0,0,1,1,1,1,1
"mammals_dec_2_NB_SampleID_507",542960,7389420,1991,668.449810028076,0.0833333712071155,191,0.268333333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_508",542960,7389420,1992,934.791007995605,0.76666665077209,214,0.580833333333333,1,0,1,0,0,1,1,1,1,1
"mammals_dec_2_NB_SampleID_509",542960,7389420,1993,594.46911907196,0.0166666507720967,206,0.179166666666667,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_510",542960,7389420,1994,607.959658145905,0.27499998981754,201,0.575833333333333,1,0,1,0,0,0,0,0,0,0
"mammals_dec_2_NB_SampleID_511",542960,7389420,1995,692.698888778687,0.533333366115879,209,-0.0808333333333333,0,0,1,0,0,0,0,1,0,0
"mammals_dec_2_NB_SampleID_512",542960,7389420,1996,654.597767829895,0.474999984105423,199,-0.214166666666667,1,0,1,1,0,0,1,1,0,0
"mammals_dec_2_NB_SampleID_513",542960,7389420,1997,600.668916702271,0.20833323399226,219,-0.156666666666667,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_514",502590,7389580,1990,589.60225391388,0.933333292603499,184,0.594166666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_515",502590,7389580,1991,691.181071281433,0.0583333969116199,207,0.268333333333333,0,0,1,0,0,1,0,1,1,1
"mammals_dec_2_NB_SampleID_516",502590,7389580,1992,996.57933807373,0.733333369096117,216,0.580833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_517",502590,7389580,1993,625.352981567383,0.0166666905085182,210,0.179166666666667,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_518",502590,7389580,1995,695.930789947509,0.383333365122481,216,-0.0808333333333333,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_519",502590,7389580,1996,735.830309867859,0.383333335320144,204,-0.214166666666667,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_520",502590,7389580,1997,487.457319259643,0.216666748126361,218,-0.156666666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_521",590620,7391060,1989,749.216541290283,1.32500002781551,190,0.701666666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_522",590620,7391060,1990,566.384958267212,0.166666629413763,190,0.594166666666667,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_523",590620,7391060,1991,764.969602584839,-0.591666648785267,217,0.268333333333333,1,0,1,0,0,0,0,0,1,1
"mammals_dec_2_NB_SampleID_524",590620,7391060,1992,1010.46928596497,0.0499999920527108,220,0.580833333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_525",590620,7391060,1993,637.947117805481,-0.599999984105425,218,0.179166666666667,1,0,1,0,0,0,0,0,0,0
"mammals_dec_2_NB_SampleID_526",590620,7391060,1994,657.633929729462,-0.291666602094971,218,0.575833333333333,1,0,1,0,0,0,0,0,1,0
"mammals_dec_2_NB_SampleID_527",590620,7391060,1995,701.984310150146,-0.0583333075046567,218,-0.0808333333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_528",590620,7391060,1996,727.75207233429,-0.158333321412404,221,-0.214166666666667,1,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_529",590620,7391060,1997,634.03577041626,-0.50833327571551,233,-0.156666666666667,0,0,1,0,0,0,0,1,0,0
"mammals_dec_2_NB_SampleID_530",484560,7393810,1996,752.442655563355,0.425000021855023,201,-0.214166666666667,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_531",454220,7394280,1990,653.724553108215,1.16666666666666,181,0.594166666666667,0,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_532",454220,7394280,1991,719.225741386413,0.199999928474429,208,0.268333333333333,0,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_533",454220,7394280,1992,1042.13219451904,0.866666654745737,215,0.580833333333333,0,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_534",454220,7394280,1993,646.034996032715,0.183333178361263,210,0.179166666666667,0,0,1,0,0,1,0,0,0,1
"mammals_dec_2_NB_SampleID_535",454220,7394280,1994,521.544895172119,0.233333400761097,200,0.575833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_536",454220,7394280,1995,635.780641555786,0.383333404858903,217,-0.0808333333333333,1,0,0,0,0,0,1,1,1,1
"mammals_dec_2_NB_SampleID_537",454220,7394280,1996,732.044229507446,0.399999956289926,203,-0.214166666666667,0,0,1,0,0,1,0,0,1,1
"mammals_dec_2_NB_SampleID_538",454220,7394280,1997,513.309535980225,0.44999996821085,217,-0.156666666666667,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_539",563470,7394350,1990,566.319149017334,0.433333275218813,192,0.594166666666667,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_540",563470,7394350,1991,754.387313842773,-0.366666719317432,218,0.268333333333333,0,0,1,0,0,1,0,1,0,0
"mammals_dec_2_NB_SampleID_541",563470,7394350,1992,987.238939285278,0.283333261807754,228,0.580833333333333,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_542",563470,7394350,1993,644.495934486389,-0.433333277702326,220,0.179166666666667,0,0,1,1,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_543",563470,7394350,1994,665.067792892456,-0.100000038743029,225,0.575833333333333,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_NB_SampleID_544",422930,7394650,1993,646.670698165894,0.383333216110868,205,0.179166666666667,0,0,1,0,0,1,0,0,0,1
"mammals_dec_2_NB_SampleID_545",422930,7394650,1994,540.566692352295,0.383333432798581,197,0.575833333333333,0,0,1,0,0,0,1,0,1,1
"mammals_dec_2_NB_SampleID_546",422930,7394650,1995,634.600207328796,0.433333337306976,217,-0.0808333333333333,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_547",422930,7394650,1996,730.489379882813,0.499999880790711,201,-0.214166666666667,1,0,1,0,0,0,0,0,1,1
"mammals_dec_2_NB_SampleID_548",578930,7394750,1990,575.710876464844,0.100000023841847,191,0.594166666666667,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_549",578930,7394750,1991,785.384959220886,-0.658333361148845,217,0.268333333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_550",578930,7394750,1992,1037.05045509338,-0.0250000158945716,222,0.580833333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_551",578930,7394750,1993,663.962035179138,-0.691666583220171,218,0.179166666666667,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_552",578930,7394750,1994,677.160676002502,-0.358333349227905,218,0.575833333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_553",578930,7394750,1995,738.908485412598,-0.150000020861625,218,-0.0808333333333333,1,0,0,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_554",578930,7394750,1996,733.300008773804,-0.183333337306977,221,-0.214166666666667,1,0,1,0,0,0,0,1,0,0
"mammals_dec_2_NB_SampleID_555",491770,7394850,1992,990.836002349853,0.849999984105427,215,0.580833333333333,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_556",491770,7394850,1996,752.442655563355,0.425000021855023,201,-0.214166666666667,1,0,1,0,0,0,1,0,0,1
"mammals_dec_2_NB_SampleID_557",532910,7395150,1989,725.008979797363,2.21666668665906,169,0.701666666666667,1,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_558",532910,7395150,1990,556.630683898926,1.22500004371008,180,0.594166666666667,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_NB_SampleID_559",532910,7395150,1991,627.839689254761,0.366666611284024,168,0.268333333333333,1,0,1,0,0,1,0,1,0,1
"mammals_dec_2_NB_SampleID_560",532910,7395150,1992,923.856502532959,1.02500003576278,208,0.580833333333333,0,0,1,0,0,1,0,1,0,0
"mammals_dec_2_NB_SampleID_561",532910,7395150,1993,566.622272491455,0.266666591167447,202,0.179166666666667,0,0,1,0,0,0,0,0,1,1
"mammals_dec_2_NB_SampleID_562",532910,7395150,1994,581.604244709015,0.491666657229263,194,0.575833333333333,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_NB_SampleID_563",532910,7395150,1995,656.568330764771,0.774999981125193,213,-0.0808333333333333,1,0,1,0,0,1,0,1,0,1
