"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Capreolus capreolus","Felis catus","Gulo gulo","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Rangifer tarandus fennicus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_3_MB_SampleID_151",245550,6965120,2002,633.163410186767,4.00833336015543,150,0.0391666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"mammals_dec_3_MB_SampleID_152",245550,6965120,2003,573.405424118042,3.8750000745058,126,0.0975,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
"mammals_dec_3_MB_SampleID_153",294400,6965320,2002,683.35993552208,3.75833333532015,152,0.0391666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_154",294400,6965320,2003,620.597317218781,3.69166668256124,124,0.0975,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_155",294400,6965320,2004,681.469926595688,4.10000004371008,136,0.2425,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_156",415290,6965770,2001,776.636585235596,3.00833336512248,174,-0.1825,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_157",709730,6966350,1998,1031.91989707947,1.54166666666668,187,-0.480833333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_158",709730,6966350,2000,902.742664337159,3.97500009089709,163,0.206666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_159",259230,6967440,1998,903.648362159728,3.25833337505658,151,-0.480833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_160",259230,6967440,1999,615.874912261963,3.95833344260851,138,0.390833333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_161",314300,6968990,2000,644.945886611938,4.92499998211861,124,0.206666666666667,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_162",368850,6969970,2003,753.231431484222,3.19166674402853,156,0.0975,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"mammals_dec_3_MB_SampleID_163",368850,6969970,2004,853.438200473785,3.37499999999999,160,0.2425,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_3_MB_SampleID_164",391510,6970460,2003,808.87104177475,3.29166656235855,145,0.0975,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_165",391510,6970460,2004,839.472979307175,3.43333327770234,160,0.2425,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_166",391510,6970460,2005,869.989138126373,4.05000001192093,146,-0.2675,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_167",282220,6971500,2001,802.008409500122,3.47499995430311,140,-0.1825,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_168",282220,6971500,2002,651.674083709717,4.04999986290931,136,0.0391666666666667,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_MB_SampleID_169",268270,6972080,2000,849.992437362671,5.12499997516473,127,0.206666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_3_MB_SampleID_170",268270,6972080,2002,650.661346912384,4.03333330651124,143,0.0391666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_MB_SampleID_171",268270,6972080,2003,618.752636909485,3.95000004768373,130,0.0975,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1
"mammals_dec_3_MB_SampleID_172",280580,6972730,2006,526.716811180114,4.85833322505155,140,-0.2075,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"mammals_dec_3_MB_SampleID_173",320860,6975700,2006,524.981890678406,4.50833329185843,148,-0.2075,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_174",279880,6975950,2005,722.74991607666,4.79166664679845,123,-0.2675,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_175",239600,6976020,2003,534.365612030029,4.09166676799457,126,0.0975,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1
"mammals_dec_3_MB_SampleID_176",239600,6976020,2005,718.766506671906,4.75,130,-0.2675,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_177",693950,6976760,2007,913.825263977051,3.39166662096978,172,0.173333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_178",696250,6976870,1998,995.554770946502,1.37500007947286,189,-0.480833333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"mammals_dec_3_MB_SampleID_179",340180,6977180,2006,530.397150993347,4.21666667362054,150,-0.2075,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_180",415110,6977570,1998,844.470380306243,2.47500001639128,171,-0.480833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_181",415110,6977570,1999,631.587404251099,3.4916666864107,152,0.390833333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_182",700610,6978040,1999,725.952291488647,2.61666659514109,169,0.390833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_183",700610,6978040,2004,1187.64327049255,2.59999992450078,177,0.2425,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_MB_SampleID_184",700610,6978040,2006,744.119881629944,2.84166669348875,171,-0.2075,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_185",700610,6978040,2007,931.92449760437,3.35833339393139,174,0.173333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_3_MB_SampleID_186",725690,6979170,1999,737.467861175537,2.45833335320155,169,0.390833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_187",725690,6979170,2002,730.860445022583,2.14166669050853,198,0.0391666666666667,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"mammals_dec_3_MB_SampleID_188",303260,6980850,2005,713.314270496368,4.64166667064031,141,-0.2675,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_189",610450,6981380,2001,923.602413177491,2.43333321809769,177,-0.1825,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_190",610450,6981380,2003,902.197257995606,2.94999995517233,183,0.0975,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
"mammals_dec_3_MB_SampleID_191",610450,6981380,2006,721.389404296875,3.13333335332573,165,-0.2075,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_3_MB_SampleID_192",389430,6984200,1999,657.45036315918,3.30000002371768,152,0.390833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_193",347590,6984450,1999,646.419212341308,3.35833333432676,152,0.390833333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_3_MB_SampleID_194",347590,6984450,2004,851.14203119278,3.58333333333333,160,0.2425,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_195",347590,6984450,2006,527.421413421631,4.15000000596047,150,-0.2075,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_196",331930,6984800,2007,807.004642486572,4.18333328080673,134,0.173333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_197",302170,6985670,2003,605.52387046814,3.80833333233992,136,0.0975,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_198",302170,6985670,2006,520.518138885498,4.69166671236356,145,-0.2075,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_199",280130,6986170,2005,672.599322319032,4.81666666269302,126,-0.2675,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1
"mammals_dec_3_MB_SampleID_200",301750,6986390,2006,520.518138885498,4.69166671236356,145,-0.2075,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_201",305670,6987180,2002,654.05606007576,3.76666656136513,171,0.0391666666666667,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_202",275110,6987340,2006,532.589700698853,4.9083332469066,142,-0.2075,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_203",635750,6991290,1999,837.04632949829,2.63333330551783,166,0.390833333333333,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0
"mammals_dec_3_MB_SampleID_204",635750,6991290,2000,941.011135101319,3.90000000409782,165,0.206666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_205",635750,6991290,2004,1149.16031455994,2.60000010331471,173,0.2425,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_206",635750,6991290,2006,734.747958183288,2.94999994027116,162,-0.2075,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"mammals_dec_3_MB_SampleID_207",309740,6993610,2000,619.822208404541,4.98333334426085,128,0.206666666666667,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_208",684240,6994020,1998,953.294583797453,1.49999991059304,189,-0.480833333333333,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_209",684240,6994020,2002,719.712111473083,2.51666657129924,198,0.0391666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_210",684240,6994020,2003,745.549193382263,2.78333324566484,189,0.0975,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"mammals_dec_3_MB_SampleID_211",684240,6994020,2007,900.770908355713,3.60000002880892,176,0.173333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_212",294760,6994840,2001,635.869966506958,3.32499993840854,164,-0.1825,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_213",294760,6994840,2002,632.816567897797,3.89166660606862,170,0.0391666666666667,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_214",607940,6995190,2003,925.896690368652,2.86666676526269,182,0.0975,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_215",607940,6995190,2005,853.388257026672,3.58333340287209,173,-0.2675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_216",667000,6995480,1999,747.988119125366,2.50833336512247,169,0.390833333333333,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0
"mammals_dec_3_MB_SampleID_217",667000,6995480,2002,727.498871803284,2.19166665275892,199,0.0391666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_218",667000,6995480,2003,804.697112083435,2.59999994188547,191,0.0975,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
"mammals_dec_3_MB_SampleID_219",667000,6995480,2004,1144.49898529053,2.47500004371007,178,0.2425,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_220",591020,6996060,2005,841.546029567719,3.84166657924652,171,-0.2675,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"mammals_dec_3_MB_SampleID_221",357040,6997350,1999,664.09880065918,3.22500011138619,152,0.390833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_MB_SampleID_222",357040,6997350,2000,808.086446762085,4.4166665772597,147,0.206666666666667,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1
"mammals_dec_3_MB_SampleID_223",357040,6997350,2004,868.259140014649,3.39166667064031,162,0.2425,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1
"mammals_dec_3_MB_SampleID_224",357040,6997350,2005,837.776819229126,3.97499996423722,147,-0.2675,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1
"mammals_dec_3_MB_SampleID_225",357040,6997350,2007,884.298873901368,3.87500000248353,133,0.173333333333333,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"mammals_dec_3_MB_SampleID_226",682240,6997940,2007,967.842821121216,3.19999996324379,176,0.173333333333333,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_227",348380,6998620,2005,830.935219287872,4.10833340883255,149,-0.2675,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
"mammals_dec_3_MB_SampleID_228",348380,6998620,2006,523.118327140808,4.10833342125019,150,-0.2075,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
"mammals_dec_3_MB_SampleID_229",660100,6998980,1999,725.951383590698,2.59166663885116,166,0.390833333333333,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_230",660100,6998980,2003,826.760213851929,2.74166654050349,187,0.0975,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_231",660100,6998980,2007,954.241134643555,3.32500000298023,174,0.173333333333333,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
"mammals_dec_3_MB_SampleID_232",306970,6999900,2006,517.581707954407,4.63333332786958,148,-0.2075,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_233",306970,6999900,2007,706.081409454345,4.45833332091571,116,0.173333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_234",608470,7002830,1998,1128.91236209869,1.41666664679845,183,-0.480833333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_235",608470,7002830,1999,832.015087127686,2.51666665077209,168,0.390833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_236",608470,7002830,2001,918.949432373048,2.11666671435038,177,-0.1825,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"mammals_dec_3_MB_SampleID_237",608470,7002830,2002,853.877292633057,2.32499997814496,195,0.0391666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_3_MB_SampleID_238",608470,7002830,2004,1119.62381362915,2.49166653553645,174,0.2425,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_239",615250,7002930,2006,724.641903877259,2.80000001564623,163,-0.2075,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"mammals_dec_3_MB_SampleID_240",304200,7005010,2007,706.081409454345,4.45833332091571,116,0.173333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_3_MB_SampleID_241",685870,7005900,1999,668.537539482117,2.50833328564962,168,0.390833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_242",685870,7005900,2007,952.658086776734,3.29166666169962,175,0.173333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_243",613380,7007310,2007,1013.52174377441,3.18333338697752,157,0.173333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_3_MB_SampleID_244",311100,7007850,1999,564.878534317016,3.66666665673255,143,0.390833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_245",658110,7008770,1999,708.209224700928,2.52500007549922,166,0.390833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_246",658110,7008770,2001,805.707159042358,2.125,187,-0.1825,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_247",658110,7008770,2007,953.027948379517,3.24166672428448,176,0.173333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_248",291910,7008910,2001,674.496566772461,3.34166665871939,165,-0.1825,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_249",377240,7009620,2001,788.704864501953,2.52500003576279,178,-0.1825,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_250",377240,7009620,2007,857.765644073487,3.76666662096977,147,0.173333333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_251",296040,7009790,2002,629.124001502991,3.81666659315426,172,0.0391666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_252",296040,7009790,2005,711.599486351014,4.61666659514109,140,-0.2675,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_253",296040,7009790,2006,540.991315841675,4.68333335965872,148,-0.2075,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_254",284360,7010150,1999,556.604442596436,3.89999999602635,141,0.390833333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_255",377790,7012280,1998,928.622690200806,2.15833335742354,179,-0.480833333333333,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_256",377790,7012280,2000,794.153028488159,4.37499997019767,147,0.206666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_3_MB_SampleID_257",377790,7012280,2001,788.704864501953,2.52500003576279,178,-0.1825,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1
"mammals_dec_3_MB_SampleID_258",377790,7012280,2002,668.071251869202,2.95833321412405,186,0.0391666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_259",377790,7012280,2006,557.062202453613,3.75833339740833,157,-0.2075,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_260",326020,7012430,2001,685.71922492981,3.0916666984558,176,-0.1825,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_261",326020,7012430,2006,531.872132301331,4.48333331942557,150,-0.2075,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1
"mammals_dec_3_MB_SampleID_262",393210,7012950,1998,917.34484910965,2.14166666691502,179,-0.480833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_263",301340,7012950,1999,558.995603561401,3.73333342870077,141,0.390833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_264",301340,7012950,2002,629.124001502991,3.81666659315426,172,0.0391666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_265",301340,7012950,2004,725.951931715013,4.21666675806045,146,0.2425,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_266",587880,7014940,1998,1062.00486850739,1.43333337704341,182,-0.480833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_267",587880,7014940,2001,827.191576004028,2.14166663090387,177,-0.1825,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"mammals_dec_3_MB_SampleID_268",587880,7014940,2004,1014.11048126221,2.550000111262,174,0.2425,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_269",691650,7015010,1999,615.641535758972,2.38333334525426,169,0.390833333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_270",691650,7015010,2000,695.510021209717,3.59166660904884,174,0.206666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_271",322010,7015080,1999,592.585468292236,3.52499996125698,149,0.390833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_272",322010,7015080,2004,752.437823057175,3.89999999602637,150,0.2425,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_273",606970,7015310,2003,882.62652015686,2.70833333830039,181,0.0975,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1
"mammals_dec_3_MB_SampleID_274",384220,7015500,2002,645.9703540802,2.94166658322017,177,0.0391666666666667,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_275",388550,7016570,2001,787.958124160767,2.51666663090388,172,-0.1825,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"mammals_dec_3_MB_SampleID_276",388550,7016570,2005,771.474204778671,3.82500004768372,151,-0.2675,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_277",401300,7019780,1999,654.240592956543,3.15833331644535,153,0.390833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_278",401300,7019780,2002,667.413834571838,2.88333322604496,187,0.0391666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_279",401300,7019780,2006,575.928642272949,3.69166677445174,158,-0.2075,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_280",415610,7020110,1998,922.659442901612,2.20833334947626,176,-0.480833333333333,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_281",287080,7020410,1999,581.43691444397,3.8833332657814,142,0.390833333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_282",287080,7020410,2003,598.558492660522,3.93333342423041,143,0.0975,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_283",642900,7024450,1998,976.642718791962,1.70833327372868,180,-0.480833333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
"mammals_dec_3_MB_SampleID_284",642900,7024450,2005,610.514974594116,3.78333342075348,175,-0.2675,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_285",677690,7026840,2001,730.192336082459,1.96666667858759,187,-0.1825,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_286",677690,7026840,2003,770.372791290283,2.51666659116745,192,0.0975,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_287",677690,7026840,2005,675.834253311157,3.42499999205272,183,-0.2675,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_288",321680,7028040,2000,833.902845382691,4.77499997615815,126,0.206666666666667,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_289",321680,7028040,2003,651.634059429169,3.50833330179254,141,0.0975,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_290",352660,7028690,2000,858.102632522583,4.57500000794728,146,0.206666666666667,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_291",378720,7028910,1998,909.187628269196,2.08333338114123,178,-0.480833333333333,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_292",378720,7028910,2002,670.029507637024,2.74999998013179,188,0.0391666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"mammals_dec_3_MB_SampleID_293",343210,7028980,1998,884.816037654878,2.52499993642171,179,-0.480833333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_294",343210,7028980,1999,638.803493499756,3.42499996721745,156,0.390833333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_295",343210,7028980,2001,743.694707870484,2.79999999205272,175,-0.1825,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_296",343210,7028980,2003,689.362147331238,3.29999999205271,173,0.0975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_297",343210,7028980,2005,730.9632396698,4.21666659911473,146,-0.2675,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1
"mammals_dec_3_MB_SampleID_298",598090,7030010,2005,592.313236236572,3.30833319822947,172,-0.2675,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_3_MB_SampleID_299",594670,7031200,2000,882.063188552857,3.63333326578141,163,0.206666666666667,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_MB_SampleID_300",594670,7031200,2003,821.844245910645,2.54166657725971,182,0.0975,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
"mammals_dec_3_MB_SampleID_301",594670,7031200,2004,945.386680603029,2.375,173,0.2425,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"mammals_dec_3_MB_SampleID_302",594670,7031200,2005,592.313236236572,3.30833319822947,172,-0.2675,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_MB_SampleID_303",572440,7031210,1999,760.753885269165,2.66666675607363,167,0.390833333333333,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1
