"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Gulo gulo","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Rangifer tarandus fennicus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_2_MB_SampleID_254",677690,7026840,1994,753.030795097352,1.60000006357829,198,0.575833333333333,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_255",372500,7027650,1993,645.047876358032,2.63333335518837,170,0.179166666666667,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
"mammals_dec_2_MB_SampleID_256",372500,7027650,1994,642.715221405029,2.41666669646899,185,0.575833333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"mammals_dec_2_MB_SampleID_257",352660,7028690,1990,621.289413452148,3.91666668032606,156,0.594166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_258",352660,7028690,1994,636.893002986908,2.65000001589457,181,0.575833333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_259",378720,7028910,1997,797.921337127686,2.92500012367964,205,-0.156666666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_260",343210,7028980,1996,676.82032585144,2.60833333308497,168,-0.214166666666667,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_261",598090,7030010,1990,719.968717098236,2.42499995231628,179,0.594166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_262",598090,7030010,1991,983.185033798217,2.03333348035811,172,0.268333333333333,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_263",598090,7030010,1995,807.938831329346,2.62500009934107,194,-0.0808333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_264",598090,7030010,1997,775.035358428955,1.78333342075348,212,-0.156666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_265",594670,7031200,1990,719.968717098236,2.42499995231628,179,0.594166666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_266",594670,7031200,1991,983.185033798217,2.03333348035811,172,0.268333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_267",594670,7031200,1992,884.071119308472,2.44999997814496,206,0.580833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_268",594670,7031200,1995,807.938831329346,2.62500009934107,194,-0.0808333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_269",572440,7031210,1989,713.879774093628,4.09999991208315,165,0.701666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_270",572440,7031210,1990,662.849130153656,2.79999996721745,179,0.594166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_271",572440,7031210,1991,949.809398651124,2.37499995529652,170,0.268333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_272",363010,7031900,1991,739.451320648194,3.23333327968915,144,0.268333333333333,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_273",662580,7033100,1991,814.643283843993,2.35833345850308,180,0.268333333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_274",662580,7033100,1993,746.010869979859,1.45000001974403,206,0.179166666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_275",662580,7033100,1995,738.447322845459,2.81666669249535,203,-0.0808333333333333,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_276",375900,7034130,1992,864.851554870606,3.27499994138877,205,0.580833333333333,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"mammals_dec_2_MB_SampleID_277",643730,7036300,1997,804.872911453246,1.84999991084138,215,-0.156666666666667,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_278",630910,7036890,1991,910.345615386963,2.2083332836628,176,0.268333333333333,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
"mammals_dec_2_MB_SampleID_279",681020,7036890,1996,765.949903488159,1.68333334724108,192,-0.214166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_280",346450,7038490,1996,689.971346855164,2.46666680524746,174,-0.214166666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_281",305450,7038690,1997,674.557512283326,3.65833337604999,185,-0.156666666666667,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_282",393620,7039120,1990,551.322287559509,3.78333328912656,135,0.594166666666667,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1
"mammals_dec_2_MB_SampleID_283",393620,7039120,1991,697.613856315612,3.29166664679845,136,0.268333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_284",393620,7039120,1995,550.8502368927,3.30833340187867,182,-0.0808333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_285",350020,7039940,1996,689.971346855164,2.46666680524746,174,-0.214166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_286",552120,7043650,1992,934.874742507935,2.85000004371007,205,0.580833333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_287",552120,7043650,1996,930.90172481537,2.06666658818722,179,-0.214166666666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_288",559470,7043970,1992,909.931045532226,2.72500000397364,205,0.580833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_289",559470,7043970,1994,879.316160678864,1.70833347241084,196,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_290",559470,7043970,1996,926.370649337767,1.96666666865349,181,-0.214166666666667,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_291",626800,7044760,1990,687.264258384704,2.59999998907248,176,0.594166666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_292",356220,7044950,1991,714.987276077272,3.25833333532016,135,0.268333333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_293",585930,7045740,1995,804.167287826538,2.55000011126199,194,-0.0808333333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_294",585930,7045740,1996,924.524167060852,1.68333339194457,178,-0.214166666666667,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_295",324420,7045740,1994,572.576224565506,2.86666683355967,168,0.575833333333333,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"mammals_dec_2_MB_SampleID_296",324420,7045740,1995,717.624866485596,3.67500000695388,176,-0.0808333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_297",642600,7046480,1991,898.586688995362,2.09999990959963,179,0.268333333333333,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_298",307060,7047700,1994,520.542751789093,3.04166663686434,168,0.575833333333333,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_299",375720,7049900,1997,683.041837692261,2.95833343267441,198,-0.156666666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_300",281040,7052810,1990,591.270398139953,4.65833334128062,117,0.594166666666667,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_301",281040,7052810,1993,667.72002363205,3.72499998410544,153,0.179166666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
"mammals_dec_2_MB_SampleID_302",281040,7052810,1994,482.422104120255,3.40833338101705,150,0.575833333333333,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_303",621830,7052930,1996,882.089589118957,1.64166680971781,192,-0.214166666666667,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_304",351620,7052930,1997,727.837120056152,3.21666669348876,204,-0.156666666666667,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
"mammals_dec_2_MB_SampleID_305",578330,7052980,1992,881.216691970825,2.36666657527288,205,0.580833333333333,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_306",578330,7052980,1993,856.40902709961,1.29166660209497,210,0.179166666666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_307",357590,7053320,1991,737.722009658813,3.1666667064031,141,0.268333333333333,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_308",357590,7053320,1994,671.561007976532,2.425000111262,177,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_309",357590,7053320,1995,773.172555923462,3.25833338002364,188,-0.0808333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_310",407320,7054770,1991,731.980379104615,3.12500002980233,136,0.268333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_311",407320,7054770,1997,712.357433319092,2.86666671435038,199,-0.156666666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_312",596000,7056630,1990,631.488987922669,2.60000002880892,179,0.594166666666667,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
"mammals_dec_2_MB_SampleID_313",596000,7056630,1996,889.942269325256,1.80833335469167,187,-0.214166666666667,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_314",596000,7056630,1997,721.694547653198,1.94166654969256,220,-0.156666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_315",644540,7057220,1994,741.219635009765,1.42499991257985,212,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_316",644540,7057220,1996,801.949703216553,1.65000014131268,190,-0.214166666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_317",644540,7057220,1997,838.608287811279,1.64999993828435,227,-0.156666666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_318",655120,7058880,1993,802.393485069275,0.8999999910593,221,0.179166666666667,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_319",564750,7060730,1997,746.617851257324,1.72499993940195,215,-0.156666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_320",396390,7060790,1991,732.817428588868,3.08333335320156,136,0.268333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_321",396390,7060790,1992,790.463239669799,3.24999998013179,200,0.580833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_322",396390,7060790,1993,622.051467657089,2.49166663984458,179,0.179166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_2_MB_SampleID_323",396390,7060790,1995,682.744100570679,3.08333328862985,181,-0.0808333333333333,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"mammals_dec_2_MB_SampleID_324",427690,7061050,1993,635.278645992279,2.25000001986822,199,0.179166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_325",427690,7061050,1994,651.176482200623,2.04166666666667,184,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_326",427690,7061050,1995,716.450462341309,2.85833339393138,197,-0.0808333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_327",427690,7061050,1996,676.359011650086,2.37500002359351,188,-0.214166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_328",427690,7061050,1997,729.810348510742,2.55833347141744,210,-0.156666666666667,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
"mammals_dec_2_MB_SampleID_329",446510,7061140,1993,701.009761810303,2.27499994635582,199,0.179166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_330",446510,7061140,1994,696.609575271606,2.09166657924652,185,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_331",542520,7063160,1989,798.34517288208,4.07500000794728,167,0.701666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_332",542520,7063160,1993,853.741725921632,1.73333330576619,209,0.179166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_333",542520,7063160,1995,785.082187652588,2.77499997119109,193,-0.0808333333333333,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_334",542520,7063160,1996,926.083003997803,1.94166671484707,182,-0.214166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_335",283230,7063870,1992,826.210935592651,4.51666661227743,170,0.580833333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_336",283230,7063870,1993,607.617234706879,3.85000006357828,113,0.179166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_337",611220,7064840,1992,902.522087097168,2.5,220,0.580833333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_338",317150,7065070,1995,697.935583114624,3.76666679481665,168,-0.0808333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"mammals_dec_2_MB_SampleID_339",300040,7065740,1991,672.150119781494,3.92500004172325,128,0.268333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_340",300040,7065740,1992,796.718687057496,4.24166661066313,164,0.580833333333333,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_341",300040,7065740,1994,473.304646492004,3.28333342075348,145,0.575833333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_342",300040,7065740,1996,666.041934967041,3.00833342286447,139,-0.214166666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_343",601550,7066180,1990,629.898538589477,2.51666661600272,178,0.594166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_344",601550,7066180,1991,895.345802307128,2.16666670143605,179,0.268333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_345",601550,7066180,1995,742.241516113281,2.62500015397867,209,-0.0808333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_346",406560,7066340,1992,811.927511215211,3.30000003178914,204,0.580833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_347",406560,7066340,1996,707.394062995911,2.39999989854794,186,-0.214166666666667,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
"mammals_dec_2_MB_SampleID_348",409890,7071740,1991,758.293063163757,3.05833333730699,136,0.268333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_349",409890,7071740,1992,820.497239112853,3.25000005960465,202,0.580833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_350",409890,7071740,1993,616.421921730042,2.46666672329108,193,0.179166666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"mammals_dec_2_MB_SampleID_351",555140,7071920,1990,729.735960006714,2.45833326379458,177,0.594166666666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_352",555140,7071920,1991,1015.47763824463,2.09166672825813,180,0.268333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_353",555140,7071920,1995,779.366262435913,2.46666673074166,205,-0.0808333333333333,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_354",389920,7072650,1994,643.606251716614,2.21666650970777,176,0.575833333333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_355",389920,7072650,1996,722.37042427063,2.24999993791182,177,-0.214166666666667,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_356",358720,7072720,1996,688.718086242677,2.25000007947287,166,-0.214166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_357",478210,7072870,1989,787.764812469483,4.19166656335195,157,0.701666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_358",423860,7074130,1991,780.92703819275,2.92500006159145,135,0.268333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_359",423860,7074130,1993,634.328224658966,2.20833329856396,188,0.179166666666667,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_360",423860,7074130,1997,645.165115356445,2.51666678488255,212,-0.156666666666667,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_361",347370,7074510,1993,631.153601646423,2.72499999403953,144,0.179166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_2_MB_SampleID_362",347370,7074510,1995,774.644664764404,3.32500005265076,182,-0.0808333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_363",308150,7075180,1994,439.337493181229,3.17500005165736,142,0.575833333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_364",621410,7075820,1990,725.704612731933,2.22500004371007,177,0.594166666666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_365",621410,7075820,1991,1020.47270393372,1.85833327968916,179,0.268333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_366",621410,7075820,1996,914.134168624878,1.58333332960804,191,-0.214166666666667,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"mammals_dec_2_MB_SampleID_367",291240,7078550,1994,455.903343677521,3.59999997417132,124,0.575833333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_368",447740,7078780,1993,737.357659816741,2.10833331694206,198,0.179166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_369",447740,7078780,1995,736.231973648072,2.72500001390775,191,-0.0808333333333333,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_370",611160,7080820,1993,861.016882896423,1.1166666696469,219,0.179166666666667,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"mammals_dec_2_MB_SampleID_371",500840,7081550,1993,843.243048667908,1.9083333114783,205,0.179166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_372",500840,7081550,1994,718.315423488617,1.82499995827674,191,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_373",500840,7081550,1997,773.97251701355,2.31666672850649,213,-0.156666666666667,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_374",561550,7081630,1990,751.201832771301,2.24166670441627,177,0.594166666666667,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_375",567070,7082090,1990,723.21439743042,2.24166666467984,178,0.594166666666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_376",567070,7082090,1997,727.032419204712,1.65833330899476,217,-0.156666666666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_377",388180,7082720,1991,788.132745742799,3.04999995231628,134,0.268333333333333,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_378",388180,7082720,1993,622.214972496033,2.54999988774459,180,0.179166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_379",388180,7082720,1994,622.229218959808,2.22500002384187,176,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_380",388180,7082720,1996,731.304294586182,2.23333332687617,177,-0.214166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_381",599780,7082990,1993,856.146603584291,1.15000008046627,219,0.179166666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"mammals_dec_2_MB_SampleID_382",599780,7082990,1994,788.735104560853,1.28333338101705,213,0.575833333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"mammals_dec_2_MB_SampleID_383",335610,7083220,1994,517.201472759247,2.67500008145969,168,0.575833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_384",349710,7083620,1993,602.631242752075,2.74166664481164,137,0.179166666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_385",349710,7083620,1995,750.202566146851,3.3583332846562,177,-0.0808333333333333,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_MB_SampleID_386",416950,7083680,1990,597.705196380615,3.4666667530934,147,0.594166666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_387",416950,7083680,1991,777.196428298949,2.99166664481164,139,0.268333333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_388",416950,7083680,1994,600.384621620178,2.10833327968915,184,0.575833333333333,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
"mammals_dec_2_MB_SampleID_389",416950,7083680,1995,700.912742614746,2.89999996125699,192,-0.0808333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_390",416950,7083680,1996,675.680144309998,2.28333327670892,188,-0.214166666666667,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_391",445870,7083890,1993,737.357659816741,2.10833331694206,198,0.179166666666667,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_392",445870,7083890,1996,684.482852935791,2.21666669845582,180,-0.214166666666667,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_393",377670,7084420,1991,781.051122665407,3.04166673620542,132,0.268333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_394",291670,7084510,1992,855.768980026245,4.51666671099763,143,0.580833333333333,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
"mammals_dec_2_MB_SampleID_395",291670,7084510,1994,455.903343677521,3.59999997417132,124,0.575833333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_396",592340,7085370,1991,975.076234817505,1.88333327571551,180,0.268333333333333,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_397",592300,7085430,1993,851.810184478761,1.15000000099341,218,0.179166666666667,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"mammals_dec_2_MB_SampleID_398",592300,7085430,1996,895.315758705138,1.58333318680525,187,-0.214166666666667,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_399",574780,7085620,1989,738.818227767944,3.69999999304613,165,0.701666666666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_400",574780,7085620,1990,724.750195503235,2.35833342870076,177,0.594166666666667,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_401",574780,7085620,1991,971.554174423218,1.99166663487752,177,0.268333333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_402",599780,7086250,1993,856.146603584291,1.15000008046627,219,0.179166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"mammals_dec_2_MB_SampleID_403",599780,7086250,1994,788.735104560853,1.28333338101705,213,0.575833333333333,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_404",599780,7086250,1997,760.956794738769,1.64166668554146,228,-0.156666666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_405",612160,7086710,1992,981.56335067749,2.25833329558373,221,0.580833333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_MB_SampleID_406",612160,7086710,1993,861.016882896423,1.1166666696469,219,0.179166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_MB_SampleID_407",612160,7086710,1994,782.395895957947,1.30833332737287,213,0.575833333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"mammals_dec_2_MB_SampleID_408",612160,7086710,1997,805.018165588379,1.62499999503294,228,-0.156666666666667,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"mammals_dec_2_MB_SampleID_409",649660,7087110,1991,941.379564285278,1.65000009785096,190,0.268333333333333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"mammals_dec_2_MB_SampleID_410",649660,7087110,1995,770.287200927734,2.22500004371006,215,-0.0808333333333333,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
