"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_2_SB_SampleID_328",527630,6796970,1992,646.479648113251,4.60000004867713,185,0.580833333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"mammals_dec_2_SB_SampleID_329",403640,6797680,1989,717.068536758423,5.55000010629495,142,0.701666666666667,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_330",438310,6797800,1996,803.477575302123,3.30833345651627,144,-0.214166666666667,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_331",302680,6799250,1990,722.610984802246,5.29166662320494,116,0.594166666666667,1,0,0,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_2_SB_SampleID_332",428420,6800800,1991,746.5998878479,4.45833320418993,133,0.268333333333333,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_333",614340,6801060,1994,768.550479888916,3.16666662693024,166,0.575833333333333,1,0,0,1,1,0,0,0,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_334",614340,6801060,1995,686.543703079224,4.03333319226901,175,-0.0808333333333333,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_335",281470,6801110,1991,741.312812805176,4.83333341280619,109,0.268333333333333,1,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_336",281470,6801110,1994,685.8528008461,3.88333331545194,118,0.575833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_337",338350,6801150,1993,649.124966621398,4.10833332935969,148,0.179166666666667,1,0,0,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_2_SB_SampleID_338",338350,6801150,1994,651.211032152176,3.95000005761782,139,0.575833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_339",338350,6801150,1996,673.744242668151,3.41666666666667,148,-0.214166666666667,1,0,0,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_2_SB_SampleID_340",513910,6801960,1992,639.178315639496,4.6500000593563,187,0.580833333333333,1,0,0,1,1,0,0,0,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_341",403130,6802770,1990,774.328121185303,4.82500003961225,143,0.594166666666667,0,0,0,1,0,0,0,1,1,1,0,1,1,1
"mammals_dec_2_SB_SampleID_342",403130,6802770,1994,669.467666864395,3.45833347241085,153,0.575833333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_343",403130,6802770,1997,755.740306854248,4.1749999448657,146,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_344",220420,6804040,1991,710.535762786865,5.25833313167095,92,0.268333333333333,1,0,1,1,0,0,1,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_345",295080,6804300,1996,733.189239501953,3.35833324988684,141,-0.214166666666667,1,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_346",295080,6804300,1997,913.725051879883,4.60833345353604,129,-0.156666666666667,1,0,0,1,0,0,0,0,1,0,1,1,0,1
"mammals_dec_2_SB_SampleID_347",487830,6804400,1997,616.275030136108,4.12499988079071,158,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_348",266380,6804750,1993,715.491425514222,4.30833332240582,115,0.179166666666667,1,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_349",231080,6804860,1989,710.192411422729,6.14999996436138,87,0.701666666666667,1,1,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_350",237270,6805200,1992,731.221776485443,5.41666670143603,111,0.580833333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_SB_SampleID_351",237270,6805200,1993,735.257215023042,4.5500000094374,80,0.179166666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_352",237270,6805200,1995,786.421619415283,5.15833341578642,129,-0.0808333333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_353",390100,6806270,1992,775.861704349518,4.62499990935127,203,0.580833333333333,1,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_354",390100,6806270,1994,650.693547487259,3.52500010530155,153,0.575833333333333,1,1,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_355",390100,6806270,1997,788.582980155945,4.24166659514109,152,-0.156666666666667,1,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_2_SB_SampleID_356",212870,6806310,1990,654.270441055298,6.20833334947626,92,0.594166666666667,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"mammals_dec_2_SB_SampleID_357",340600,6806350,1989,626.508092880249,5.9083333555609,137,0.701666666666667,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_358",340600,6806350,1991,692.661703109742,4.77499999602635,133,0.268333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_359",340600,6806350,1992,786.211281776428,5.00000002235174,170,0.580833333333333,1,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_360",340600,6806350,1993,649.124966621398,4.10833332935969,148,0.179166666666667,0,0,0,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_361",340600,6806350,1994,651.211032152176,3.95000005761782,139,0.575833333333333,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_362",340600,6806350,1995,727.577978134155,4.76666670044264,166,-0.0808333333333333,1,0,0,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_363",340600,6806350,1996,673.744242668151,3.41666666666667,148,-0.214166666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_364",578930,6807710,1989,680.364894866943,5.71666660408179,144,0.701666666666667,1,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_365",578930,6807710,1992,646.039865493775,4.46666670093934,204,0.580833333333333,1,0,0,1,1,0,0,1,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_366",578930,6807710,1995,695.054121017456,4.41666662196318,178,-0.0808333333333333,1,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_367",578930,6807710,1996,749.964136123657,3.26666659116745,158,-0.214166666666667,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_368",590350,6808990,1992,658.188917160034,4.31666669497888,199,0.580833333333333,1,0,0,1,0,0,0,0,1,0,0,0,1,1
"mammals_dec_2_SB_SampleID_369",590350,6808990,1993,734.328935623169,3.12499993046125,162,0.179166666666667,1,0,0,1,0,1,0,1,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_370",590350,6808990,1994,856.858185291289,3.37499999999999,161,0.575833333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_SB_SampleID_371",221030,6809400,1991,712.310842514038,5.25833324342967,75,0.268333333333333,1,0,1,1,0,0,0,0,1,1,1,1,1,1
"mammals_dec_2_SB_SampleID_372",221030,6809400,1992,725.64571595192,5.41666672316691,100,0.580833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_373",221030,6809400,1995,862.795494079589,5.26666660420596,116,-0.0808333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_SB_SampleID_374",221030,6809400,1996,695.982751369476,4.10833338896434,141,-0.214166666666667,1,0,0,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_375",442020,6809630,1993,723.36419248581,3.65833322207133,166,0.179166666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_376",395810,6810090,1991,808.049812316894,4.32500010728836,138,0.268333333333333,1,0,0,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_377",395810,6810090,1993,681.06333565712,3.55833332737286,165,0.179166666666667,1,0,1,1,0,0,0,1,1,1,0,1,1,1
"mammals_dec_2_SB_SampleID_378",395810,6810090,1995,752.586751937866,4.44999998311202,181,-0.0808333333333333,1,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_379",395810,6810090,1997,758.435846328735,4.21666665623586,163,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_380",265890,6810540,1990,761.362915039062,5.391666688025,123,0.594166666666667,1,0,0,1,0,0,0,1,1,0,1,1,1,1
"mammals_dec_2_SB_SampleID_381",265890,6810540,1993,737.339084148407,4.17499992748102,105,0.179166666666667,1,1,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_382",265890,6810540,1994,690.774110555649,3.88333332290252,121,0.575833333333333,1,0,1,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_383",295200,6810740,1996,745.207022666931,3.41666672627131,139,-0.214166666666667,1,0,0,1,0,0,0,0,0,0,1,0,0,1
"mammals_dec_2_SB_SampleID_384",224290,6810770,1993,717.53314590454,4.60833333432674,78,0.179166666666667,1,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_2_SB_SampleID_385",543930,6811630,1993,670.212922096253,3.5499999523163,147,0.179166666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_386",543930,6811630,1997,554.927159309387,4.19999988873799,157,-0.156666666666667,1,0,0,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_2_SB_SampleID_387",241450,6812170,1994,680.360765218735,4.27500000844399,112,0.575833333333333,1,0,0,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_388",241450,6812170,1995,780.817449569702,5.14166678488254,117,-0.0808333333333333,1,0,1,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_389",241450,6812170,1997,674.316301345826,5.27500014690062,103,-0.156666666666667,0,0,0,1,0,0,1,0,1,0,0,1,0,0
"mammals_dec_2_SB_SampleID_390",567600,6812200,1989,658.846132278442,5.84166668355465,144,0.701666666666667,1,0,0,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_391",567600,6812200,1996,751.714434623719,3.40833329161008,158,-0.214166666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_392",364610,6814980,1991,769.323233604431,4.41666666666667,140,0.268333333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_393",618270,6815490,1989,628.543384552002,5.59166675806046,139,0.701666666666667,0,0,0,1,0,1,0,1,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_394",618270,6815490,1997,526.913270950317,3.41666672130425,161,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_395",447590,6815510,1993,787.146744251252,3.56666660308839,162,0.179166666666667,0,0,0,1,0,0,0,1,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_396",372460,6815760,1991,769.323233604431,4.41666666666667,140,0.268333333333333,1,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_397",600460,6816070,1991,932.400791168213,4.09999998410543,158,0.268333333333333,1,0,0,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_398",600460,6816070,1994,798.425393581391,3.28333344062168,171,0.575833333333333,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_399",301030,6817040,1993,719.102511882783,4.19999995827675,132,0.179166666666667,1,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_400",216190,6817100,1993,721.576470375061,4.69166666641831,83,0.179166666666667,1,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_401",216190,6817100,1996,661.934700012207,4.18333321809769,135,-0.214166666666667,1,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_2_SB_SampleID_402",276850,6818470,1993,747.972613573075,4.08333326379458,100,0.179166666666667,1,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_403",276850,6818470,1995,702.617740631103,4.6000000735124,171,-0.0808333333333333,1,0,1,1,1,0,0,1,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_404",239110,6818870,1996,703.288244247437,3.90833348035812,141,-0.214166666666667,1,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_405",433840,6819840,1992,709.745944976807,4.64166665946444,176,0.580833333333333,0,0,0,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_406",433840,6819840,1993,712.98307466507,3.62499997019768,163,0.179166666666667,0,0,0,1,1,0,0,1,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_407",593090,6819890,1994,813.152877807618,3.44166658322017,162,0.575833333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_SB_SampleID_408",593090,6819890,1997,563.873222351074,3.79999986539284,181,-0.156666666666667,1,1,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_409",216930,6821820,1989,635.487724304199,6.27500000720223,86,0.701666666666667,1,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_410",620980,6821820,1990,778.863332748413,4.3666667441527,143,0.594166666666667,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_411",620980,6821820,1994,760.489017009735,3.11666667461395,171,0.575833333333333,0,0,0,1,1,1,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_412",620980,6821820,1995,679.190927505493,3.98333339889845,184,-0.0808333333333333,1,0,0,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_413",282120,6822010,1990,758.881254196167,5.27499999230107,118,0.594166666666667,1,0,0,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_414",282120,6822010,1994,718.348181724548,3.75000000993411,125,0.575833333333333,1,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_415",246920,6822520,1990,765.871850967407,5.55833335717518,122,0.594166666666667,1,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_416",541610,6822920,1990,770.357482910156,4.77499996436139,129,0.594166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_417",475740,6824740,1989,649.250943183899,5.6166666696469,127,0.701666666666667,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_418",475740,6824740,1997,594.32691192627,4.05833326031764,125,-0.156666666666667,0,0,1,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_419",467680,6825530,1993,764.323551654816,3.49166668454806,149,0.179166666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_420",467680,6825530,1994,826.020818233489,3.51666649182637,152,0.575833333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_SB_SampleID_421",467680,6825530,1995,674.147592544556,4.39999995132287,170,-0.0808333333333333,1,0,0,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_2_SB_SampleID_422",467680,6825530,1996,800.537546157837,3.24166661500931,145,-0.214166666666667,1,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_423",312760,6825880,1990,749.84602355957,5.23333336164554,128,0.594166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_424",312760,6825880,1991,799.197999000549,4.75833332538604,127,0.268333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_425",388230,6826320,1990,804.381290435791,4.90833333258828,154,0.594166666666667,1,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_426",388230,6826320,1991,842.648170471191,4.39166664083799,137,0.268333333333333,1,0,0,1,1,0,1,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_427",388230,6826320,1995,774.91801071167,4.5083333303531,181,-0.0808333333333333,1,0,0,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_428",602250,6827210,1993,714.977889060974,3.02499997615815,168,0.179166666666667,1,0,0,1,0,0,0,0,1,1,0,1,0,0
"mammals_dec_2_SB_SampleID_429",602250,6827210,1995,662.925731658936,4.22499998410543,184,-0.0808333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_430",263010,6827930,1992,808.853309631348,5.04166674924393,138,0.580833333333333,0,0,0,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_431",263010,6827930,1995,656.468057632446,4.8000000466903,151,-0.0808333333333333,1,0,1,1,0,0,1,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_432",461380,6829330,1991,772.290943145752,4.41666660706202,132,0.268333333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_433",461380,6829330,1992,665.174596309662,4.53333331892889,173,0.580833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_434",461380,6829330,1993,765.52287530899,3.56666668256123,147,0.179166666666667,1,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_435",272630,6829450,1990,790.746768951416,5.33333334823449,119,0.594166666666667,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_436",272630,6829450,1991,729.94688129425,4.81666672229766,116,0.268333333333333,1,0,0,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_2_SB_SampleID_437",272630,6829450,1992,812.001026153565,4.96666662891705,143,0.580833333333333,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_438",272630,6829450,1993,728.703714132309,4.13333332041899,92,0.179166666666667,1,0,0,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_439",272630,6829450,1997,781.626121520996,4.77500000099341,107,-0.156666666666667,1,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_440",508150,6830560,1990,733.532640457153,4.47499999900658,151,0.594166666666667,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_441",627080,6833340,1989,624.824586868286,5.55833341677983,142,0.701666666666667,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_442",627080,6833340,1997,541.829578399658,3.37499993667006,175,-0.156666666666667,1,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_443",228360,6833480,1997,698.360542297364,5.34166673012078,111,-0.156666666666667,1,0,1,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_444",500560,6833530,1990,713.187564849854,4.49166661004225,130,0.594166666666667,1,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_445",500560,6833530,1992,658.135962486267,4.28333326304953,175,0.580833333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"mammals_dec_2_SB_SampleID_446",500560,6833530,1995,645.741247177124,4.23333335916201,174,-0.0808333333333333,1,0,0,1,0,0,0,0,1,1,0,0,1,1
"mammals_dec_2_SB_SampleID_447",500560,6833530,1996,766.495738029479,3.00833321611087,140,-0.214166666666667,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_448",500560,6833530,1997,618.245023727417,3.74999986713132,157,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_449",636920,6833950,1991,909.667142868041,3.9666666785876,141,0.268333333333333,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_450",636920,6833950,1992,645.037799835205,4.13333330055078,203,0.580833333333333,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_451",573620,6834140,1990,732.152154922485,4.8083333435158,150,0.594166666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_452",573620,6834140,1992,653.456143379211,4.56666666269302,192,0.580833333333333,1,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_453",573620,6834140,1993,694.34779214859,3.39999994635582,149,0.179166666666667,1,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_454",354820,6834770,1994,759.05076944828,3.6666665772597,162,0.575833333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_455",354820,6834770,1995,718.576688766479,4.60833329955736,177,-0.0808333333333333,1,0,0,1,0,0,0,1,1,1,0,1,0,1
"mammals_dec_2_SB_SampleID_456",312030,6835730,1995,747.342447280884,4.48333338896434,155,-0.0808333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_457",293300,6836270,1991,790.869519233704,4.70833338300387,115,0.268333333333333,0,0,1,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_458",293300,6836270,1994,734.56304192543,3.64166658620039,133,0.575833333333333,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_2_SB_SampleID_459",293300,6836270,1995,706.582544326782,4.50000003973643,165,-0.0808333333333333,0,0,1,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_460",564400,6837980,1990,720.539756774902,4.55833334041138,152,0.594166666666667,1,0,0,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_2_SB_SampleID_461",564400,6837980,1995,673.009244918823,4.30833343168099,183,-0.0808333333333333,1,0,0,1,1,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_462",245450,6838140,1989,730.226057052612,5.79999997404715,105,0.701666666666667,1,0,0,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_463",245450,6838140,1990,853.161043167115,5.40000005066395,135,0.594166666666667,1,0,0,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_464",245450,6838140,1991,781.124177932739,4.88333331545194,108,0.268333333333333,1,0,1,1,0,1,0,1,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_465",245450,6838140,1993,797.946093082427,4.21666668355465,100,0.179166666666667,1,0,1,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_466",245450,6838140,1995,814.464124679566,4.78333327670893,156,-0.0808333333333333,1,0,1,1,0,0,0,1,0,1,1,1,0,1
"mammals_dec_2_SB_SampleID_467",534230,6838330,1992,714.870330810547,4.35833329334856,182,0.580833333333333,1,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_2_SB_SampleID_468",287000,6839090,1989,738.465158462524,5.53333330651123,151,0.701666666666667,1,0,1,1,0,0,0,1,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_469",287000,6839090,1991,845.700533866883,4.53333326180776,117,0.268333333333333,1,0,1,1,0,0,1,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_470",287000,6839090,1997,823.881982803344,4.46666668355464,139,-0.156666666666667,1,0,1,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_471",576780,6839890,1993,704.871282577515,3.275000055631,150,0.179166666666667,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"mammals_dec_2_SB_SampleID_472",576780,6839890,1994,751.537100791932,3.52499993642172,168,0.575833333333333,0,0,0,1,0,0,0,1,1,0,0,0,1,1
"mammals_dec_2_SB_SampleID_473",437310,6840150,1992,689.202626228332,4.29999994921188,191,0.580833333333333,1,0,0,1,1,1,0,0,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_474",437310,6840150,1997,601.48836517334,3.98333323001861,155,-0.156666666666667,1,0,0,1,0,1,0,0,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_475",264230,6841280,1991,779.89202594757,4.66666663686435,121,0.268333333333333,1,0,0,1,0,0,0,0,1,0,1,1,0,1
"mammals_dec_2_SB_SampleID_476",465700,6841580,1990,730.529150009155,4.67499997839331,148,0.594166666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_477",465700,6841580,1993,729.965165138245,3.47500005364418,143,0.179166666666667,1,0,0,1,1,0,0,0,1,1,0,1,0,1
"mammals_dec_2_SB_SampleID_478",465700,6841580,1995,616.508949279785,4.3833333104849,170,-0.0808333333333333,0,0,0,1,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_479",435200,6843110,1995,608.07880783081,4.29166680574418,175,-0.0808333333333333,1,0,0,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_480",636990,6844260,1996,730.838321685791,2.67499995231629,146,-0.214166666666667,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"mammals_dec_2_SB_SampleID_481",291080,6844900,1993,762.849214553834,3.80000000198682,138,0.179166666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_482",291080,6844900,1994,752.757956504821,3.51666671037674,134,0.575833333333333,1,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_483",217730,6845110,1991,735.767552375794,5.44999992350737,83,0.268333333333333,1,0,0,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_484",217730,6845110,1992,790.640482902527,5.55833318457008,109,0.580833333333333,1,0,0,1,0,0,0,1,0,1,1,0,0,1
"mammals_dec_2_SB_SampleID_485",217730,6845110,1993,751.014694213867,4.72499993816019,67,0.179166666666667,1,0,0,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_2_SB_SampleID_486",545090,6845630,1994,796.200075149536,3.3916666507721,168,0.575833333333333,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_487",545090,6845630,1997,579.480608940125,3.79999986911813,170,-0.156666666666667,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"mammals_dec_2_SB_SampleID_488",632930,6845790,1989,634.20108795166,5.39999998609225,142,0.701666666666667,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_2_SB_SampleID_489",632930,6845790,1990,737.363130569458,4.22499997417133,134,0.594166666666667,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_490",632930,6845790,1995,677.758581161499,4.05833340684573,179,-0.0808333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"mammals_dec_2_SB_SampleID_491",632930,6845790,1996,744.10979938507,2.77500001589458,148,-0.214166666666667,1,0,0,1,0,0,0,1,0,0,0,1,1,0
"mammals_dec_2_SB_SampleID_492",225420,6845990,1989,716.10272026062,6.04166663003464,107,0.701666666666667,1,0,0,1,0,0,0,1,1,0,1,1,1,1
