"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Capreolus capreolus","Gulo gulo","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_4_NB_SampleID_333",578930,7394750,2012,824.563112258911,-0.65833341702819,210,-0.455833333333333,0,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_334",578930,7394750,2014,712.703065872191,1.02500005066394,213,0.186666666666667,0,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_335",578930,7394750,2015,919.735235214234,1.39999994449317,200,0.433333333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_336",578930,7394750,2016,756.962666511535,1.35000000397364,194,-0.0383333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_337",578930,7394750,2017,666.673342704773,0.166666732480136,221,0.225833333333333,0,0,0,1,1,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_338",462090,7398960,2008,808.376703262329,1.24999999006589,196,-0.378333333333333,1,0,0,1,0,0,0,0,1,0,0,1,1
"mammals_dec_4_NB_SampleID_339",462090,7398960,2009,532.449056625366,1.00000000993411,212,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_340",462090,7398960,2010,639.638803482056,-0.608333239952727,206,-1.1525,1,0,0,1,0,0,0,0,1,0,0,1,1
"mammals_dec_4_NB_SampleID_341",462090,7398960,2011,756.829491615295,2.17500007152558,168,0.293333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_342",462090,7398960,2012,829.43829536438,0.125000036011123,213,-0.455833333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_343",462090,7398960,2013,628.254852294922,1.52500012516975,201,0.21,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_344",462090,7398960,2015,966.447080612181,2.22499993443489,194,0.433333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_345",462090,7398960,2016,905.634024620057,1.89166659116745,190,-0.0383333333333333,0,0,0,1,1,0,0,0,1,0,0,1,1
"mammals_dec_4_NB_SampleID_346",462090,7398960,2017,617.024883270263,0.824999998013178,225,0.225833333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_347",576850,7399060,2014,704.735237121581,0.991666659712794,212,0.186666666666667,0,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_348",576850,7399060,2015,901.208421707153,1.15833335494002,201,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_349",576850,7399060,2016,734.283089637757,1.16666668156783,196,-0.0383333333333333,0,0,0,1,1,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_350",576850,7399060,2017,652.919290542602,-0.0583333453784355,227,0.225833333333333,0,0,0,1,1,0,0,1,1,0,0,1,1
"mammals_dec_4_NB_SampleID_351",555370,7399170,2008,826.375719070434,0.691666692495345,197,-0.378333333333333,0,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_352",555370,7399170,2009,623.721591949463,0.249999920527143,213,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_353",555370,7399170,2010,641.95258808136,-0.808333456516264,205,-1.1525,1,0,0,1,0,0,0,0,0,0,1,0,0
"mammals_dec_4_NB_SampleID_354",555370,7399170,2011,708.62487411499,1.64166670044264,160,0.293333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_355",555370,7399170,2012,804.033863067626,-0.449999976282325,210,-0.455833333333333,1,0,0,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_NB_SampleID_356",555370,7399170,2013,666.162566184998,1.15833338350057,196,0.21,1,0,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_357",555370,7399170,2014,708.24241065979,1.2916665772597,211,0.186666666666667,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_358",555370,7399170,2015,910.720678329468,1.7833332469066,193,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_359",555370,7399170,2016,710.24751663208,1.61666666467985,192,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_360",555370,7399170,2017,620.307680130005,0.449999948342636,214,0.225833333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_361",435160,7399460,2013,619.4611120224,1.75833331048488,201,0.21,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_362",435160,7399460,2014,624.544231414795,2.38333332538604,209,0.186666666666667,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_363",471690,7399920,2008,779.50891494751,1.24999995032946,196,-0.378333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_364",471690,7399920,2009,528.53266620636,1.00000003973644,211,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_365",471690,7399920,2011,743.122000694275,2.1833332280318,162,0.293333333333333,1,0,0,1,0,0,0,0,0,1,1,1,0
"mammals_dec_4_NB_SampleID_366",471690,7399920,2012,825.024879455567,0.0916667506098653,210,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_367",471690,7399920,2013,625.972404479981,1.54999995231627,197,0.21,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_368",471690,7399920,2014,634.333009719849,2.12499989320834,214,0.186666666666667,1,0,0,1,0,0,0,0,0,0,1,0,0
"mammals_dec_4_NB_SampleID_369",471690,7399920,2015,945.81301498413,2.44166672229766,194,0.433333333333333,0,0,0,1,0,0,0,0,0,1,1,1,1
"mammals_dec_4_NB_SampleID_370",471690,7399920,2016,837.434880256653,2.04166659712792,189,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_371",471690,7399920,2017,590.992333412171,1.00833334525427,217,0.225833333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_372",586390,7401120,2008,816.87095451355,0.541666696468991,196,-0.378333333333333,0,0,0,1,1,0,0,0,0,0,0,1,0
"mammals_dec_4_NB_SampleID_373",586390,7401120,2009,614.372240066528,0.0249998966852782,216,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_374",586390,7401120,2012,765.420835494996,-0.608333329359682,211,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_375",586390,7401120,2013,638.447827339172,1.00000008692343,207,0.21,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_376",586390,7401120,2014,661.041576385498,1.01666676501432,209,0.186666666666667,1,0,0,1,1,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_377",586390,7401120,2015,854.731523513794,1.40833324814836,199,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_378",586390,7401120,2016,714.171924591065,1.32499999801318,194,-0.0383333333333333,1,0,0,1,0,0,0,0,0,1,0,0,1
"mammals_dec_4_NB_SampleID_379",586390,7401120,2017,636.777157783508,0.150000068048644,219,0.225833333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_380",553580,7404720,2008,781.895235061645,0.924999972184496,192,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_381",553580,7404720,2009,611.025768280029,0.525000065565105,211,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_382",553580,7404720,2011,690.485054016113,1.89166663090388,152,0.293333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_383",553580,7404720,2012,773.237672805786,-0.208333476136127,207,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_384",553580,7404720,2013,641.381071567535,1.38333331545194,189,0.21,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_385",553580,7404720,2014,671.290153503418,1.59166673322519,201,0.186666666666667,1,0,0,1,0,0,0,0,0,0,0,0,0
"mammals_dec_4_NB_SampleID_386",553580,7404720,2015,925.324941635132,2.01666665077209,193,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_387",553580,7404720,2016,707.01522064209,1.75833323597908,191,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_388",553580,7404720,2017,622.265550613403,0.633333310484884,211,0.225833333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_389",392810,7405390,2008,731.312841415405,1.47499998907249,186,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_390",392810,7405390,2010,622.78235244751,-0.424999992052708,193,-1.1525,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_391",392810,7405390,2011,728.093057632446,2.36666669944922,154,0.293333333333333,1,0,0,1,1,0,0,0,1,0,1,1,1
"mammals_dec_4_NB_SampleID_392",392810,7405390,2012,866.261861801148,0.441666722297667,213,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_393",392810,7405390,2013,664.804740905762,1.69166672229768,198,0.21,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_394",392810,7405390,2014,612.423030853271,2.54166662196318,184,0.186666666666667,1,0,0,1,0,1,0,0,0,1,1,1,1
"mammals_dec_4_NB_SampleID_395",392810,7405390,2015,840.377437591553,2.68333339691162,188,0.433333333333333,1,0,0,1,1,0,1,0,0,1,1,1,1
"mammals_dec_4_NB_SampleID_396",392810,7405390,2016,899.635153770446,2.05833333730697,186,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_397",392810,7405390,2017,569.716274261475,1.14166671037674,212,0.225833333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_398",562540,7405810,2008,826.375719070434,0.691666692495345,197,-0.378333333333333,1,0,0,1,0,0,0,1,0,0,1,1,1
"mammals_dec_4_NB_SampleID_399",562540,7405810,2009,623.721591949463,0.249999920527143,213,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_400",562540,7405810,2010,641.95258808136,-0.808333456516264,205,-1.1525,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_401",562540,7405810,2011,708.62487411499,1.64166670044264,160,0.293333333333333,1,0,0,1,0,0,0,1,0,0,0,1,1
"mammals_dec_4_NB_SampleID_402",562540,7405810,2012,804.033863067626,-0.449999976282325,210,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_403",562540,7405810,2013,666.162566184998,1.15833338350057,196,0.21,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_404",562540,7405810,2014,708.24241065979,1.2916665772597,211,0.186666666666667,1,0,0,1,0,0,0,0,0,0,1,1,0
"mammals_dec_4_NB_SampleID_405",562540,7405810,2015,910.720678329468,1.7833332469066,193,0.433333333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_406",562540,7405810,2016,710.24751663208,1.61666666467985,192,-0.0383333333333333,1,0,0,1,0,0,0,1,0,0,0,1,1
"mammals_dec_4_NB_SampleID_407",562540,7405810,2017,620.307680130005,0.449999948342636,214,0.225833333333333,1,0,0,1,0,0,0,1,0,0,0,1,1
"mammals_dec_4_NB_SampleID_408",525370,7408750,2008,781.370668411255,0.941666622956596,191,-0.378333333333333,1,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_409",525370,7408750,2009,606.023860931396,0.625000059604653,211,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_410",525370,7408750,2010,609.308446884155,-0.691666821638738,193,-1.1525,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_411",525370,7408750,2011,703.572505950928,1.93333325783412,152,0.293333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_412",525370,7408750,2012,743.533977508545,-0.233333460365729,208,-0.455833333333333,1,0,0,1,0,0,0,1,1,0,0,1,1
"mammals_dec_4_NB_SampleID_413",525370,7408750,2013,620.536490440369,1.38333334028721,188,0.21,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_414",525370,7408750,2014,657.963357925415,1.65833321586251,200,0.186666666666667,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_415",525370,7408750,2015,960.347469329834,2.08333341280618,193,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_416",525370,7408750,2016,709.678321838379,1.81666662295659,192,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_417",525370,7408750,2017,647.039680480957,0.641666616002715,213,0.225833333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_418",463760,7409120,2009,550.567568778992,0.808333377043409,213,-0.243333333333333,1,0,0,1,0,0,0,0,1,1,1,1,1
"mammals_dec_4_NB_SampleID_419",463760,7409120,2010,667.604141235352,-0.750000039736426,209,-1.1525,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_420",463760,7409120,2015,968.751104354858,1.99166671435038,196,0.433333333333333,0,0,0,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_NB_SampleID_421",463760,7409120,2016,879.019595146179,1.74166660507521,194,-0.0383333333333333,0,0,0,1,0,0,0,1,1,0,1,1,1
"mammals_dec_4_NB_SampleID_422",463760,7409120,2017,641.799840927124,0.616666684548061,225,0.225833333333333,1,0,0,1,1,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_423",502260,7409170,2008,822.122617721557,0.750000089406972,196,-0.378333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0
"mammals_dec_4_NB_SampleID_424",502260,7409170,2009,582.253091812134,0.575000027815506,212,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_425",512150,7410160,2008,820.984115600586,0.716666628917052,195,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_426",512150,7410160,2009,594.188704490662,0.533333321412398,212,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_427",512150,7410160,2014,682.833351135254,1.50833321362733,206,0.186666666666667,1,0,0,1,1,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_428",512150,7410160,2015,1037.48573684692,1.71666669100522,199,0.433333333333333,1,0,0,1,1,0,0,0,1,0,1,1,1
"mammals_dec_4_NB_SampleID_429",512150,7410160,2016,763.257884025573,1.55833335717519,191,-0.0383333333333333,1,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_430",453790,7410430,2015,947.3020362854,2.15000007549922,196,0.433333333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_431",453790,7410430,2017,625.988843917847,0.766666675607363,222,0.225833333333333,0,0,0,1,1,0,0,1,0,0,1,0,1
"mammals_dec_4_NB_SampleID_432",542730,7410870,2008,810.73288154602,0.783333232005437,196,-0.378333333333333,0,0,0,1,0,0,0,0,0,1,1,1,1
"mammals_dec_4_NB_SampleID_433",542730,7410870,2009,615.538118362427,0.441666762034094,212,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_434",542730,7410870,2010,622.434341430664,-0.766666620969775,198,-1.1525,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_435",542730,7410870,2011,713.395142555237,1.78333318233489,159,0.293333333333333,0,0,0,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_NB_SampleID_436",542730,7410870,2012,766.159589767456,-0.3666667342186,208,-0.455833333333333,1,0,0,1,1,0,0,1,1,0,1,1,1
"mammals_dec_4_NB_SampleID_437",542730,7410870,2013,634.467388153076,1.25000007947287,191,0.21,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_438",542730,7410870,2014,685.352939605713,1.4750001107653,205,0.186666666666667,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_439",542730,7410870,2015,968.855205535889,1.72500003377596,195,0.433333333333333,0,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_440",542730,7410870,2016,731.67624282837,1.54999994238217,194,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_441",542730,7410870,2017,668.364210128784,0.358333361645538,220,0.225833333333333,0,0,0,1,0,0,0,1,1,0,0,1,1
"mammals_dec_4_NB_SampleID_442",489820,7410890,2009,563.222087860107,0.716666648785282,212,-0.243333333333333,0,0,0,1,1,0,0,0,0,0,0,1,0
"mammals_dec_4_NB_SampleID_443",489820,7410890,2010,660.938256263733,-0.758333315451946,207,-1.1525,1,0,0,1,1,0,0,0,1,0,0,0,0
"mammals_dec_4_NB_SampleID_444",516700,7411760,2008,756.541564941406,1.01666667064031,193,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_445",516700,7411760,2009,584.362976074219,0.758333375056582,210,-0.243333333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_446",516700,7411760,2011,686.133764266968,2.05833325783411,151,0.293333333333333,0,1,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_447",516700,7411760,2012,725.816585540771,-0.158333348731195,207,-0.455833333333333,1,1,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_448",568210,7413370,2008,798.315999984741,0.700000057617823,195,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_449",568210,7413370,2009,602.505243301391,0.199999968210865,212,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_450",568210,7413370,2012,773.561817169189,-0.366666543607915,208,-0.455833333333333,1,0,0,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_NB_SampleID_451",568210,7413370,2014,691.051239013672,1.26666664083798,205,0.186666666666667,1,0,0,0,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_452",568210,7413370,2015,841.84962463379,1.72499995927016,188,0.433333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_453",568210,7413370,2016,665.28718662262,1.57499992847443,188,-0.0383333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_454",568210,7413370,2017,568.172986030579,0.408333331346512,205,0.225833333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_455",577890,7413510,2008,813.310640335084,0.550000041723256,192,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_456",577890,7413510,2009,593.159191131592,0.0500000317891366,213,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_457",577890,7413510,2011,650.494055747986,1.50000005960465,167,0.293333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_458",577890,7413510,2012,754.998458862304,-0.533333337555321,210,-0.455833333333333,1,0,0,1,0,0,0,0,1,0,0,1,1
"mammals_dec_4_NB_SampleID_459",577890,7413510,2013,618.805310726166,1.00833335643012,194,0.21,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_460",577890,7413510,2014,677.321279525756,1.07500005265077,199,0.186666666666667,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_461",577890,7413510,2015,829.342868804932,1.39999992276231,197,0.433333333333333,0,0,0,1,0,0,0,0,1,0,1,1,1
"mammals_dec_4_NB_SampleID_462",577890,7413510,2016,670.983351707459,1.34166683753332,194,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_463",394190,7413840,2008,780.705848693848,1.24166678388914,190,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_464",394190,7413840,2009,599.524134635925,1.08333329856396,211,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_465",394190,7413840,2010,658.227375030518,-0.558333426713945,200,-1.1525,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_466",394190,7413840,2011,769.554641723633,2.19999997814497,156,0.293333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_467",394190,7413840,2012,880.63631439209,0.233333287760625,214,-0.455833333333333,0,0,0,1,0,0,0,1,0,0,0,1,1
"mammals_dec_4_NB_SampleID_468",394190,7413840,2013,697.984409809113,1.49166663487752,202,0.21,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_469",394190,7413840,2015,861.37187576294,2.32499997317791,189,0.433333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_470",394190,7413840,2016,944.286893367768,1.84999984502792,189,-0.0383333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_471",394190,7413840,2017,615.338730812073,0.883333275715513,219,0.225833333333333,1,0,0,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_NB_SampleID_472",436210,7413860,2011,760.614392280579,2.29166649778684,161,0.293333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_NB_SampleID_473",436210,7413860,2012,820.66180229187,0.275000002235169,214,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_474",436210,7413860,2013,624.94273519516,1.63333338002364,201,0.21,1,0,0,1,0,0,0,0,0,0,0,1,0
"mammals_dec_4_NB_SampleID_475",538170,7415650,2008,810.73288154602,0.783333232005437,196,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_476",374770,7418090,2008,800.2230052948,0.99166658706963,198,-0.378333333333333,1,0,0,1,0,0,0,0,1,0,0,0,1
"mammals_dec_4_NB_SampleID_477",494830,7419820,2008,818.960718154907,0.733333379030231,200,-0.378333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_478",494830,7419820,2010,638.658059120178,-0.833333348234503,208,-1.1525,1,0,0,1,0,0,0,0,1,0,1,1,1
"mammals_dec_4_NB_SampleID_479",494830,7419820,2011,749.982350349426,1.8000001013279,168,0.293333333333333,0,0,0,1,1,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_480",494830,7419820,2012,780.132238388062,-0.399999976158143,211,-0.455833333333333,0,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_481",494830,7419820,2013,638.840324878693,1.18333325783411,202,0.21,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_482",494830,7419820,2014,670.951917648316,1.57499999304613,213,0.186666666666667,0,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_483",494830,7419820,2015,974.357004165649,1.98333334922791,196,0.433333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_484",494830,7419820,2016,761.643503189087,1.74999983608722,194,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_485",494830,7419820,2017,651.436768531799,0.558333332339929,222,0.225833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_486",501840,7420460,2008,818.960718154907,0.733333379030231,200,-0.378333333333333,0,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_487",501840,7420460,2009,594.06858253479,0.550000131130225,212,-0.243333333333333,1,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_488",501840,7420460,2011,749.982350349426,1.8000001013279,168,0.293333333333333,0,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_489",395310,7421880,2015,897.755905151367,1.71666662643354,199,0.433333333333333,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_490",395310,7421880,2016,984.978816986084,1.4083332568407,194,-0.0383333333333333,1,0,0,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_491",395310,7421880,2017,675.714683532715,0.38333344956239,234,0.225833333333333,1,0,0,1,0,0,0,1,0,0,0,1,1
"mammals_dec_4_NB_SampleID_492",400510,7422020,2009,597.309566497803,0.816666613022475,211,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_493",472780,7422200,2015,932.403921127319,2.06666660308837,196,0.433333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_494",567900,7423790,2008,796.863224029541,0.658333341280619,195,-0.378333333333333,1,0,0,1,0,0,0,1,0,1,1,0,1
"mammals_dec_4_NB_SampleID_495",567900,7423790,2009,578.293741226196,0.183333357175202,212,-0.243333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_496",567900,7423790,2011,647.691434860229,1.59166662891706,160,0.293333333333333,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_497",567900,7423790,2012,729.053255081177,-0.433333273977044,210,-0.455833333333333,1,0,0,1,0,0,0,1,0,0,1,1,1
"mammals_dec_4_NB_SampleID_498",567900,7423790,2013,588.759563922882,1.07500005513429,193,0.21,1,0,0,1,0,0,0,0,0,0,1,0,1
"mammals_dec_4_NB_SampleID_499",567900,7423790,2014,668.871578216552,1.21666659911473,200,0.186666666666667,1,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_500",567900,7423790,2015,820.425525665283,1.71666660408179,190,0.433333333333333,0,0,0,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_NB_SampleID_501",567900,7423790,2016,655.390388011932,1.56666672229767,191,-0.0383333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1
"mammals_dec_4_NB_SampleID_502",567900,7423790,2017,574.295098304749,0.349999994039537,210,0.225833333333333,0,0,0,1,0,0,0,0,0,0,0,0,1
